po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks
4403,308,308,8,74.000,No,247.20,18292.80,18.00,3292.70,0.00,21585.50,2024-04-26,0.000,74.000,Ordered,Supplemental generated PO item.
4404,309,309,9,67.000,No,370.80,24843.60,18.00,4471.85,0.00,29315.45,2024-04-15,0.000,67.000,Ordered,Supplemental generated PO item.
4405,310,310,10,82.000,No,463.50,38007.00,18.00,6841.26,0.00,44848.26,2024-04-24,0.000,82.000,Ordered,Supplemental generated PO item.
4406,311,311,11,28.000,No,772.50,21630.00,18.00,3893.40,0.00,25523.40,2024-04-27,0.000,28.000,Ordered,Supplemental generated PO item.
4407,312,312,12,54.000,No,1854.00,100116.00,18.00,18020.88,0.00,118136.88,2024-04-26,0.000,54.000,Ordered,Supplemental generated PO item.
4408,313,313,13,33.000,No,164.80,5438.40,18.00,978.91,0.00,6417.31,2024-04-30,0.000,33.000,Ordered,Supplemental generated PO item.
4409,314,314,14,145.000,No,226.60,32857.00,18.00,5914.26,0.00,38771.26,2024-04-29,0.000,145.000,Ordered,Supplemental generated PO item.
4410,315,315,15,97.000,No,432.60,41962.20,18.00,7553.20,0.00,49515.40,2024-04-15,0.000,97.000,Ordered,Supplemental generated PO item.
4411,316,316,16,93.000,No,1339.00,124527.00,18.00,22414.86,0.00,146941.86,2024-04-15,0.000,93.000,Ordered,Supplemental generated PO item.
4412,317,317,17,28.000,No,2472.00,69216.00,18.00,12458.88,0.00,81674.88,2024-04-28,0.000,28.000,Ordered,Supplemental generated PO item.
4413,318,318,18,165.000,No,5356.00,883740.00,18.00,159073.20,0.00,1042813.20,2024-04-30,0.000,165.000,Ordered,Supplemental generated PO item.
4414,319,319,19,6.000,No,463.50,2781.00,18.00,500.58,0.00,3281.58,2024-04-12,0.000,6.000,Ordered,Supplemental generated PO item.
4415,320,320,20,104.000,No,463.50,48204.00,18.00,8676.72,0.00,56880.72,2024-04-18,0.000,104.000,Ordered,Supplemental generated PO item.
4416,321,321,21,57.000,No,61.80,3522.60,18.00,634.07,0.00,4156.67,2024-04-30,0.000,57.000,Ordered,Supplemental generated PO item.
4417,322,3172,1,116.000,No,1854.00,215064.00,18.00,38711.52,0.00,253775.52,2024-04-14,0.000,116.000,Ordered,Supplemental generated PO item.
4418,323,3173,2,86.000,No,2884.00,248024.00,18.00,44644.32,0.00,292668.32,2024-04-15,0.000,86.000,Ordered,Supplemental generated PO item.
4419,324,3174,3,118.000,No,6386.00,753548.00,18.00,135638.64,0.00,889186.64,2024-05-02,0.000,118.000,Ordered,Supplemental generated PO item.
4420,325,3175,4,410.000,No,1236.00,506760.00,18.00,91216.80,0.00,597976.80,2024-05-03,0.000,410.000,Ordered,Supplemental generated PO item.
4421,326,3176,5,36.000,No,2266.00,81576.00,18.00,14683.68,0.00,96259.68,2024-05-04,0.000,36.000,Ordered,Supplemental generated PO item.
4422,327,3177,6,278.000,No,5150.00,1431700.00,18.00,257706.00,0.00,1689406.00,2024-04-30,0.000,278.000,Ordered,Supplemental generated PO item.
4423,328,3178,7,15.000,No,185.40,2781.00,18.00,500.58,0.00,3281.58,2024-04-25,0.000,15.000,Ordered,Supplemental generated PO item.
4424,329,3179,8,14.000,No,247.20,3460.80,18.00,622.94,0.00,4083.74,2024-05-02,0.000,14.000,Ordered,Supplemental generated PO item.
4425,330,3180,9,115.000,No,370.80,42642.00,18.00,7675.56,0.00,50317.56,2024-04-20,0.000,115.000,Ordered,Supplemental generated PO item.
4426,331,3181,10,41.000,No,463.50,19003.50,18.00,3420.63,0.00,22424.13,2024-04-20,0.000,41.000,Ordered,Supplemental generated PO item.
4427,332,3182,11,10.000,No,772.50,7725.00,18.00,1390.50,0.00,9115.50,2024-05-04,0.000,10.000,Ordered,Supplemental generated PO item.
4428,333,3183,12,8.000,No,1854.00,14832.00,18.00,2669.76,0.00,17501.76,2024-04-26,0.000,8.000,Ordered,Supplemental generated PO item.
4429,334,3184,13,15.000,No,164.80,2472.00,18.00,444.96,0.00,2916.96,2024-05-06,0.000,15.000,Ordered,Supplemental generated PO item.
4430,335,3185,14,43.000,No,226.60,9743.80,18.00,1753.88,0.00,11497.68,2024-04-22,0.000,43.000,Ordered,Supplemental generated PO item.
4431,336,3186,15,19.000,No,432.60,8219.40,18.00,1479.49,0.00,9698.89,2024-05-06,0.000,19.000,Ordered,Supplemental generated PO item.
4432,337,3187,16,170.000,No,1339.00,227630.00,18.00,40973.40,0.00,268603.40,2024-05-02,0.000,170.000,Ordered,Supplemental generated PO item.
4433,338,3188,17,39.000,No,2472.00,96408.00,18.00,17353.44,0.00,113761.44,2024-05-04,0.000,39.000,Ordered,Supplemental generated PO item.
4434,339,3189,18,122.000,No,5356.00,653432.00,18.00,117617.76,0.00,771049.76,2024-05-04,0.000,122.000,Ordered,Supplemental generated PO item.
4435,340,3190,19,203.000,No,463.50,94090.50,18.00,16936.29,0.00,111026.79,2024-04-25,0.000,203.000,Ordered,Supplemental generated PO item.
4436,341,3191,20,20.000,No,463.50,9270.00,18.00,1668.60,0.00,10938.60,2024-05-02,0.000,20.000,Ordered,Supplemental generated PO item.
4437,342,3192,21,63.000,No,61.80,3893.40,18.00,700.81,0.00,4594.21,2024-04-30,0.000,63.000,Ordered,Supplemental generated PO item.
4438,343,3193,22,26.000,No,123.60,3213.60,18.00,578.45,0.00,3792.05,2024-05-08,0.000,26.000,Ordered,Supplemental generated PO item.
4439,344,3194,23,42.000,No,123.60,5191.20,18.00,934.42,0.00,6125.62,2024-05-08,0.000,42.000,Ordered,Supplemental generated PO item.
4440,345,3195,24,4.000,No,226.60,906.40,18.00,163.15,0.00,1069.55,2024-05-03,0.000,4.000,Ordered,Supplemental generated PO item.
4441,346,3196,25,32.000,No,669.50,21424.00,18.00,3856.32,0.00,25280.32,2024-04-24,0.000,32.000,Ordered,Supplemental generated PO item.
4442,347,3197,26,103.000,No,15.45,1591.35,18.00,286.44,0.00,1877.79,2024-04-24,0.000,103.000,Ordered,Supplemental generated PO item.
4443,348,3198,27,124.000,No,46.35,5747.40,18.00,1034.53,0.00,6781.93,2024-05-15,0.000,124.000,Ordered,Supplemental generated PO item.
4444,349,3199,28,68.000,No,113.30,7704.40,18.00,1386.79,0.00,9091.19,2024-05-11,0.000,68.000,Ordered,Supplemental generated PO item.
4445,350,3200,29,69.000,kg,875.50,60409.50,18.00,10873.71,0.00,71283.21,2024-05-09,0.000,69.000,Ordered,Supplemental generated PO item.
4446,351,3201,30,145.000,kg,906.40,131428.00,18.00,23657.04,0.00,155085.04,2024-04-23,0.000,145.000,Ordered,Supplemental generated PO item.
4447,352,3202,31,81.000,kg,947.60,76755.60,18.00,13816.01,0.00,90571.61,2024-05-05,0.000,81.000,Ordered,Supplemental generated PO item.
4448,353,3203,32,8.000,m,36.05,288.40,18.00,51.91,0.00,340.31,2024-05-09,0.000,8.000,Ordered,Supplemental generated PO item.
4449,354,3204,33,137.000,m,61.80,8466.60,18.00,1523.99,0.00,9990.59,2024-05-09,0.000,137.000,Ordered,Supplemental generated PO item.
4450,355,3205,34,85.000,m,154.50,13132.50,18.00,2363.85,0.00,15496.35,2024-04-26,0.000,85.000,Ordered,Supplemental generated PO item.
4451,356,3206,35,1.000,No,92.70,92.70,18.00,16.69,0.00,109.39,2024-05-07,0.000,1.000,Ordered,Supplemental generated PO item.
4452,357,3207,36,25.000,No,185.40,4635.00,18.00,834.30,0.00,5469.30,2024-04-27,0.000,25.000,Ordered,Supplemental generated PO item.
4453,358,3208,37,66.000,No,432.60,28551.60,18.00,5139.29,0.00,33690.89,2024-05-09,0.000,66.000,Ordered,Supplemental generated PO item.
4454,359,3209,38,121.000,No,12.36,1495.56,18.00,269.20,0.00,1764.76,2024-05-02,0.000,121.000,Ordered,Supplemental generated PO item.
4455,360,3210,39,1.000,No,46.35,46.35,18.00,8.34,0.00,54.69,2024-04-26,0.000,1.000,Ordered,Supplemental generated PO item.
4456,361,3211,40,13.000,No,123.60,1606.80,18.00,289.22,0.00,1896.02,2024-04-30,0.000,13.000,Ordered,Supplemental generated PO item.
4457,362,3212,41,34.000,No,1442.00,49028.00,18.00,8825.04,0.00,57853.04,2024-05-14,0.000,34.000,Ordered,Supplemental generated PO item.
4458,363,3213,42,47.000,No,3296.00,154912.00,18.00,27884.16,0.00,182796.16,2024-05-12,0.000,47.000,Ordered,Supplemental generated PO item.
4459,364,3214,43,80.000,No,87.55,7004.00,18.00,1260.72,0.00,8264.72,2024-05-15,0.000,80.000,Ordered,Supplemental generated PO item.
4460,365,3215,44,29.000,No,226.60,6571.40,18.00,1182.85,0.00,7754.25,2024-05-09,0.000,29.000,Ordered,Supplemental generated PO item.
4461,366,3216,45,33.000,No,360.50,11896.50,18.00,2141.37,0.00,14037.87,2024-05-07,0.000,33.000,Ordered,Supplemental generated PO item.
4462,367,3217,46,113.000,No,772.50,87292.50,18.00,15712.65,0.00,103005.15,2024-05-08,0.000,113.000,Ordered,Supplemental generated PO item.
4463,368,3218,47,59.000,Set,463.50,27346.50,18.00,4922.37,0.00,32268.87,2024-05-13,0.000,59.000,Ordered,Supplemental generated PO item.
4464,369,3219,48,6.000,Set,978.50,5871.00,18.00,1056.78,0.00,6927.78,2024-05-07,0.000,6.000,Ordered,Supplemental generated PO item.
4465,370,3220,49,152.000,No,25.75,3914.00,18.00,704.52,0.00,4618.52,2024-05-16,0.000,152.000,Ordered,Supplemental generated PO item.
4466,371,3221,50,9.000,No,41.20,370.80,18.00,66.74,0.00,437.54,2024-05-17,0.000,9.000,Ordered,Supplemental generated PO item.
4467,372,3222,51,55.000,No,113.30,6231.50,18.00,1121.67,0.00,7353.17,2024-05-15,0.000,55.000,Ordered,Supplemental generated PO item.
4468,373,3223,52,203.000,No,2.06,418.18,18.00,75.27,0.00,493.45,2024-05-07,0.000,203.000,Ordered,Supplemental generated PO item.
4469,374,3224,53,141.000,No,3.09,435.69,18.00,78.42,0.00,514.11,2024-05-14,0.000,141.000,Ordered,Supplemental generated PO item.
4470,375,3225,54,22.000,No,5.15,113.30,18.00,20.39,0.00,133.69,2024-05-04,0.000,22.000,Ordered,Supplemental generated PO item.
4471,376,3226,55,29.000,No,8.24,238.96,18.00,43.01,0.00,281.97,2024-05-01,0.000,29.000,Ordered,Supplemental generated PO item.
4472,377,3227,56,128.000,No,10.30,1318.40,18.00,237.31,0.00,1555.71,2024-05-17,0.000,128.000,Ordered,Supplemental generated PO item.
4473,378,3228,57,26.000,No,12.36,321.36,18.00,57.84,0.00,379.20,2024-05-15,0.000,26.000,Ordered,Supplemental generated PO item.
4474,379,3229,58,37.000,No,6.18,228.66,18.00,41.16,0.00,269.82,2024-05-16,0.000,37.000,Ordered,Supplemental generated PO item.
4475,380,3230,59,1.000,No,5.15,5.15,18.00,0.93,0.00,6.08,2024-05-08,0.000,1.000,Ordered,Supplemental generated PO item.
4476,381,3231,60,104.000,m,18.54,1928.16,18.00,347.07,0.00,2275.23,2024-05-21,0.000,104.000,Ordered,Supplemental generated PO item.
4477,382,3232,61,271.000,m,25.75,6978.25,18.00,1256.09,0.00,8234.34,2024-05-25,0.000,271.000,Ordered,Supplemental generated PO item.
4478,383,3233,62,156.000,m,46.35,7230.60,18.00,1301.51,0.00,8532.11,2024-05-11,0.000,156.000,Ordered,Supplemental generated PO item.
4479,384,3234,63,215.000,No,3.09,664.35,18.00,119.58,0.00,783.93,2024-05-18,0.000,215.000,Ordered,Supplemental generated PO item.
4480,385,3235,64,162.000,No,5.15,834.30,18.00,150.17,0.00,984.47,2024-05-09,0.000,162.000,Ordered,Supplemental generated PO item.
4481,386,3236,65,140.000,No,12.36,1730.40,18.00,311.47,0.00,2041.87,2024-05-17,0.000,140.000,Ordered,Supplemental generated PO item.
4482,387,3237,66,6.000,No,1.55,9.30,18.00,1.67,0.00,10.97,2024-05-24,0.000,6.000,Ordered,Supplemental generated PO item.
4483,388,3238,67,139.000,No,2.58,358.62,18.00,64.55,0.00,423.17,2024-05-24,0.000,139.000,Ordered,Supplemental generated PO item.
4484,389,3239,68,78.000,No,6.18,482.04,18.00,86.77,0.00,568.81,2024-05-23,0.000,78.000,Ordered,Supplemental generated PO item.
4485,390,3240,69,73.000,No,0.82,59.86,18.00,10.77,0.00,70.63,2024-05-19,0.000,73.000,Ordered,Supplemental generated PO item.
4486,391,3241,70,22.000,No,1.24,27.28,18.00,4.91,0.00,32.19,2024-05-25,0.000,22.000,Ordered,Supplemental generated PO item.
4487,392,3242,71,123.000,No,2.58,317.34,18.00,57.12,0.00,374.46,2024-05-18,0.000,123.000,Ordered,Supplemental generated PO item.
4488,393,3243,72,371.000,No,0.82,304.22,18.00,54.76,0.00,358.98,2024-05-09,0.000,371.000,Ordered,Supplemental generated PO item.
4489,394,3244,73,225.000,No,1.24,279.00,18.00,50.22,0.00,329.22,2024-05-09,0.000,225.000,Ordered,Supplemental generated PO item.
4490,395,3245,74,25.000,No,2.58,64.50,18.00,11.61,0.00,76.11,2024-05-26,0.000,25.000,Ordered,Supplemental generated PO item.
4491,396,3246,75,224.000,No,4.12,922.88,18.00,166.12,0.00,1089.00,2024-05-17,0.000,224.000,Ordered,Supplemental generated PO item.
4492,397,3247,76,7.000,No,7.21,50.47,18.00,9.08,0.00,59.55,2024-05-19,0.000,7.000,Ordered,Supplemental generated PO item.
4493,398,3248,77,29.000,No,15.45,448.05,18.00,80.65,0.00,528.70,2024-05-28,0.000,29.000,Ordered,Supplemental generated PO item.
4494,399,3249,78,311.000,No,4.12,1281.32,18.00,230.64,0.00,1511.96,2024-05-22,0.000,311.000,Ordered,Supplemental generated PO item.
4495,400,400,1,190.000,No,1854.00,352260.00,18.00,63406.80,0.00,415666.80,2024-05-17,0.000,190.000,Ordered,Supplemental generated PO item.
4496,401,401,2,103.000,No,2884.00,297052.00,18.00,53469.36,0.00,350521.36,2024-05-20,0.000,103.000,Ordered,Supplemental generated PO item.
4497,402,402,3,25.000,No,6386.00,159650.00,18.00,28737.00,0.00,188387.00,2024-05-24,0.000,25.000,Ordered,Supplemental generated PO item.
4498,403,403,4,128.000,No,1236.00,158208.00,18.00,28477.44,0.00,186685.44,2024-05-27,0.000,128.000,Ordered,Supplemental generated PO item.
4499,404,404,5,394.000,No,2266.00,892804.00,18.00,160704.72,0.00,1053508.72,2024-05-24,0.000,394.000,Ordered,Supplemental generated PO item.
4500,405,405,6,8.000,No,5150.00,41200.00,18.00,7416.00,0.00,48616.00,2024-05-23,0.000,8.000,Ordered,Supplemental generated PO item.
4501,406,406,7,10.000,No,185.40,1854.00,18.00,333.72,0.00,2187.72,2024-05-25,0.000,10.000,Ordered,Supplemental generated PO item.
4502,407,407,8,9.000,No,247.20,2224.80,18.00,400.46,0.00,2625.26,2024-05-29,0.000,9.000,Ordered,Supplemental generated PO item.
4503,408,408,9,29.000,No,370.80,10753.20,18.00,1935.58,0.00,12688.78,2024-05-30,0.000,29.000,Ordered,Supplemental generated PO item.
4504,409,409,10,6.000,No,463.50,2781.00,18.00,500.58,0.00,3281.58,2024-05-13,0.000,6.000,Ordered,Supplemental generated PO item.
4505,410,410,11,52.000,No,772.50,40170.00,18.00,7230.60,0.00,47400.60,2024-05-26,0.000,52.000,Ordered,Supplemental generated PO item.
4506,411,411,12,106.000,No,1854.00,196524.00,18.00,35374.32,0.00,231898.32,2024-05-25,0.000,106.000,Ordered,Supplemental generated PO item.
4507,412,412,13,60.000,No,164.80,9888.00,18.00,1779.84,0.00,11667.84,2024-05-17,0.000,60.000,Ordered,Supplemental generated PO item.
4508,413,413,14,11.000,No,226.60,2492.60,18.00,448.67,0.00,2941.27,2024-05-27,0.000,11.000,Ordered,Supplemental generated PO item.
4509,414,414,15,174.000,No,432.60,75272.40,18.00,13549.03,0.00,88821.43,2024-05-28,0.000,174.000,Ordered,Supplemental generated PO item.
4510,415,415,16,42.000,No,1339.00,56238.00,18.00,10122.84,0.00,66360.84,2024-05-24,0.000,42.000,Ordered,Supplemental generated PO item.
4511,416,416,17,15.000,No,2472.00,37080.00,18.00,6674.40,0.00,43754.40,2024-05-31,0.000,15.000,Ordered,Supplemental generated PO item.
4512,417,417,18,34.000,No,5356.00,182104.00,18.00,32778.72,0.00,214882.72,2024-05-18,0.000,34.000,Ordered,Supplemental generated PO item.
4513,418,418,19,196.000,No,463.50,90846.00,18.00,16352.28,0.00,107198.28,2024-05-18,0.000,196.000,Ordered,Supplemental generated PO item.
4514,419,419,20,49.000,No,463.50,22711.50,18.00,4088.07,0.00,26799.57,2024-05-21,0.000,49.000,Ordered,Supplemental generated PO item.
4515,420,420,21,26.000,No,61.80,1606.80,18.00,289.22,0.00,1896.02,2024-05-22,0.000,26.000,Ordered,Supplemental generated PO item.
4516,421,3271,1,55.000,No,1854.00,101970.00,18.00,18354.60,0.00,120324.60,2024-05-29,0.000,55.000,Ordered,Supplemental generated PO item.
4517,422,3272,2,54.000,No,2884.00,155736.00,18.00,28032.48,0.00,183768.48,2024-05-31,0.000,54.000,Ordered,Supplemental generated PO item.
4518,423,3273,3,151.000,No,6386.00,964286.00,18.00,173571.48,0.00,1137857.48,2024-05-29,0.000,151.000,Ordered,Supplemental generated PO item.
4519,424,3274,4,20.000,No,1236.00,24720.00,18.00,4449.60,0.00,29169.60,2024-05-16,0.000,20.000,Ordered,Supplemental generated PO item.
4520,425,3275,5,380.000,No,2266.00,861080.00,18.00,154994.40,0.00,1016074.40,2024-05-23,0.000,380.000,Ordered,Supplemental generated PO item.
4521,426,3276,6,41.000,No,5150.00,211150.00,18.00,38007.00,0.00,249157.00,2024-05-20,0.000,41.000,Ordered,Supplemental generated PO item.
4522,427,3277,7,86.000,No,185.40,15944.40,18.00,2869.99,0.00,18814.39,2024-05-31,0.000,86.000,Ordered,Supplemental generated PO item.
4523,428,3278,8,95.000,No,247.20,23484.00,18.00,4227.12,0.00,27711.12,2024-05-24,0.000,95.000,Ordered,Supplemental generated PO item.
4524,429,3279,9,96.000,No,370.80,35596.80,18.00,6407.42,0.00,42004.22,2024-05-27,0.000,96.000,Ordered,Supplemental generated PO item.
4525,430,3280,10,168.000,No,463.50,77868.00,18.00,14016.24,0.00,91884.24,2024-06-03,0.000,168.000,Ordered,Supplemental generated PO item.
4526,431,3281,11,187.000,No,772.50,144457.50,18.00,26002.35,0.00,170459.85,2024-05-31,0.000,187.000,Ordered,Supplemental generated PO item.
4527,432,3282,12,16.000,No,1854.00,29664.00,18.00,5339.52,0.00,35003.52,2024-05-28,0.000,16.000,Ordered,Supplemental generated PO item.
4528,433,3283,13,3.000,No,164.80,494.40,18.00,88.99,0.00,583.39,2024-05-28,0.000,3.000,Ordered,Supplemental generated PO item.
4529,434,3284,14,18.000,No,226.60,4078.80,18.00,734.18,0.00,4812.98,2024-05-31,0.000,18.000,Ordered,Supplemental generated PO item.
4530,435,3285,15,17.000,No,432.60,7354.20,18.00,1323.76,0.00,8677.96,2024-06-01,0.000,17.000,Ordered,Supplemental generated PO item.
4531,436,3286,16,82.000,No,1339.00,109798.00,18.00,19763.64,0.00,129561.64,2024-05-20,0.000,82.000,Ordered,Supplemental generated PO item.
4532,437,3287,17,19.000,No,2472.00,46968.00,18.00,8454.24,0.00,55422.24,2024-06-09,0.000,19.000,Ordered,Supplemental generated PO item.
4533,438,3288,18,34.000,No,5356.00,182104.00,18.00,32778.72,0.00,214882.72,2024-06-02,0.000,34.000,Ordered,Supplemental generated PO item.
4534,439,3289,19,94.000,No,463.50,43569.00,18.00,7842.42,0.00,51411.42,2024-06-01,0.000,94.000,Ordered,Supplemental generated PO item.
4535,440,3290,20,150.000,No,463.50,69525.00,18.00,12514.50,0.00,82039.50,2024-05-22,0.000,150.000,Ordered,Supplemental generated PO item.
4536,441,3291,21,53.000,No,61.80,3275.40,18.00,589.57,0.00,3864.97,2024-05-27,0.000,53.000,Ordered,Supplemental generated PO item.
4537,442,3292,22,81.000,No,123.60,10011.60,18.00,1802.09,0.00,11813.69,2024-05-31,0.000,81.000,Ordered,Supplemental generated PO item.
4538,443,3293,23,66.000,No,123.60,8157.60,18.00,1468.37,0.00,9625.97,2024-05-28,0.000,66.000,Ordered,Supplemental generated PO item.
4539,444,3294,24,67.000,No,226.60,15182.20,18.00,2732.80,0.00,17915.00,2024-06-02,0.000,67.000,Ordered,Supplemental generated PO item.
4540,445,3295,25,21.000,No,669.50,14059.50,18.00,2530.71,0.00,16590.21,2024-05-29,0.000,21.000,Ordered,Supplemental generated PO item.
4541,446,3296,26,35.000,No,15.45,540.75,18.00,97.34,0.00,638.09,2024-06-05,0.000,35.000,Ordered,Supplemental generated PO item.
4542,447,3297,27,74.000,No,46.35,3429.90,18.00,617.38,0.00,4047.28,2024-06-10,0.000,74.000,Ordered,Supplemental generated PO item.
4543,448,3298,28,96.000,No,113.30,10876.80,18.00,1957.82,0.00,12834.62,2024-05-30,0.000,96.000,Ordered,Supplemental generated PO item.
4544,449,3299,29,71.000,kg,875.50,62160.50,18.00,11188.89,0.00,73349.39,2024-05-26,0.000,71.000,Ordered,Supplemental generated PO item.
4545,450,3300,30,123.000,kg,906.40,111487.20,18.00,20067.70,0.00,131554.90,2024-06-10,0.000,123.000,Ordered,Supplemental generated PO item.
4546,451,3301,31,102.000,kg,947.60,96655.20,18.00,17397.94,0.00,114053.14,2024-06-13,0.000,102.000,Ordered,Supplemental generated PO item.
4547,452,3302,32,64.000,m,36.05,2307.20,18.00,415.30,0.00,2722.50,2024-06-12,0.000,64.000,Ordered,Supplemental generated PO item.
4548,453,3303,33,285.000,m,61.80,17613.00,18.00,3170.34,0.00,20783.34,2024-05-22,0.000,285.000,Ordered,Supplemental generated PO item.
4549,454,3304,34,14.000,m,154.50,2163.00,18.00,389.34,0.00,2552.34,2024-06-01,0.000,14.000,Ordered,Supplemental generated PO item.
4550,455,3305,35,116.000,No,92.70,10753.20,18.00,1935.58,0.00,12688.78,2024-05-24,0.000,116.000,Ordered,Supplemental generated PO item.
4551,456,3306,36,102.000,No,185.40,18910.80,18.00,3403.94,0.00,22314.74,2024-06-11,0.000,102.000,Ordered,Supplemental generated PO item.
