pr_item_id,pr_id,item_id,requested_quantity,uom,required_date,estimated_unit_cost,priority,reason_for_requirement,current_stock_quantity,reorder_level,budget_code,remarks,status
5203,2203,52,23.000,No,2025-12-04,2.00,High,Required for Electronic Components consumption plan.,0.000,4000.000,BG-2025-07,Generated PR item.,Converted to PO
5204,2204,53,155.000,No,2025-12-05,3.00,High,Required for Electronic Components consumption plan.,0.000,2880.000,BG-2025-08,Generated PR item.,Converted to PO
5205,2205,54,190.000,No,2025-11-27,5.00,Urgent,Required for Electronic Components consumption plan.,0.000,1920.000,BG-2025-09,Generated PR item.,Converted to PO
5206,2206,55,183.000,No,2025-12-05,8.00,High,Required for Insulation Materials consumption plan.,0.000,19200.000,BG-2025-10,Generated PR item.,Converted to PO
5207,2207,56,135.000,No,2025-11-29,10.00,High,Required for Insulation Materials consumption plan.,0.000,17280.000,BG-2025-11,Generated PR item.,Converted to PO
5208,2208,57,87.000,No,2025-12-09,12.00,High,Required for Insulation Materials consumption plan.,0.000,11520.000,BG-2025-12,Generated PR item.,Converted to PO
5209,2209,58,45.000,No,2025-12-09,6.00,Urgent,Required for Insulation Materials consumption plan.,0.000,48000.000,BG-2025-01,Generated PR item.,Converted to PO
5210,2210,59,8.000,No,2025-12-06,5.00,High,Required for Insulation Materials consumption plan.,0.000,48000.000,BG-2025-02,Generated PR item.,Converted to PO
5211,2211,60,192.000,m,2025-12-12,18.00,High,Required for Insulation Materials consumption plan.,0.000,400.000,BG-2025-03,Generated PR item.,Converted to PO
5212,2212,61,324.000,m,2025-12-04,25.00,High,Required for Insulation Materials consumption plan.,0.000,384.000,BG-2025-04,Generated PR item.,Converted to PO
5213,2213,62,38.000,m,2025-11-25,45.00,Urgent,Required for Insulation Materials consumption plan.,0.000,240.000,BG-2025-05,Generated PR item.,Converted to PO
5214,2214,63,500.000,No,2025-12-07,3.00,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-06,Generated PR item.,Converted to PO
5215,2215,64,301.000,No,2025-12-10,5.00,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-07,Generated PR item.,Converted to PO
5216,2216,65,161.000,No,2025-11-28,12.00,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-08,Generated PR item.,Converted to PO
5217,2217,66,482.000,No,2025-11-28,1.50,Urgent,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-09,Generated PR item.,Converted to PO
5218,2218,67,108.000,No,2025-12-02,2.50,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-10,Generated PR item.,Converted to PO
5219,2219,68,480.000,No,2025-12-13,6.00,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-11,Generated PR item.,Converted to PO
5220,2220,69,155.000,No,2025-12-07,0.80,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-12,Generated PR item.,Converted to PO
5221,2221,70,202.000,No,2025-12-15,1.20,Urgent,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-01,Generated PR item.,Converted to PO
5222,2222,71,224.000,No,2025-12-13,2.50,High,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-02,Generated PR item.,Converted to PO
5223,2223,72,498.000,No,2025-12-07,0.80,High,Required for Fasteners consumption plan.,0.000,6400.000,BG-2025-03,Generated PR item.,Converted to PO
5224,2224,73,140.000,No,2025-12-11,1.20,High,Required for Fasteners consumption plan.,0.000,4800.000,BG-2025-04,Generated PR item.,Converted to PO
5225,2225,74,487.000,No,2025-12-04,2.50,Urgent,Required for Fasteners consumption plan.,0.000,2880.000,BG-2025-05,Generated PR item.,Converted to PO
5226,2226,75,186.000,No,2025-11-30,4.00,High,Required for Fasteners consumption plan.,0.000,1600.000,BG-2025-06,Generated PR item.,Converted to PO
5227,2227,76,157.000,No,2025-12-06,7.00,High,Required for Fasteners consumption plan.,0.000,960.000,BG-2025-07,Generated PR item.,Converted to PO
5228,2228,77,326.000,No,2025-12-10,15.00,High,Required for Fasteners consumption plan.,0.000,480.000,BG-2025-08,Generated PR item.,Converted to PO
5229,2229,78,353.000,No,2025-12-03,4.00,Urgent,Required for Fasteners consumption plan.,0.000,3040.000,BG-2025-09,Generated PR item.,Converted to PO
5230,2230,79,185.000,No,2025-12-03,4.00,High,Required for Fasteners consumption plan.,0.000,3040.000,BG-2025-10,Generated PR item.,Converted to PO
5231,2231,80,17736.000,ml,2025-11-30,0.80,High,Required for Consumables consumption plan.,0.000,144000.000,BG-2025-11,Generated PR item.,Converted to PO
5232,2232,81,12486.000,g,2025-12-13,1.20,High,Required for Consumables consumption plan.,0.000,42000.000,BG-2025-12,Generated PR item.,Converted to PO
5233,2233,82,56340.000,ml,2025-12-17,1.50,Urgent,Required for Consumables consumption plan.,0.000,8000.000,BG-2025-01,Generated PR item.,Converted to PO
5234,2234,83,2160.000,g,2025-12-15,0.60,High,Required for Consumables consumption plan.,0.000,24000.000,BG-2025-02,Generated PR item.,Converted to PO
5235,2235,84,12472.000,ml,2025-12-07,0.25,High,Required for Consumables consumption plan.,0.000,156000.000,BG-2025-03,Generated PR item.,Converted to PO
5236,2236,85,27621.000,g,2025-12-11,1.80,High,Required for Consumables consumption plan.,0.000,9000.000,BG-2025-04,Generated PR item.,Converted to PO
5237,2237,86,2040.000,g,2025-12-18,1.20,Urgent,Required for Consumables consumption plan.,0.000,4000.000,BG-2025-05,Generated PR item.,Converted to PO
5238,2238,87,12800.000,g,2025-12-12,0.80,High,Required for Consumables consumption plan.,0.000,12000.000,BG-2025-06,Generated PR item.,Converted to PO
5239,2239,88,192.000,No,2025-12-07,45.00,High,Required for Packaging Materials consumption plan.,0.000,1520.000,BG-2025-07,Generated PR item.,Converted to PO
5240,2240,89,85.000,No,2025-12-08,18.00,High,Required for Packaging Materials consumption plan.,0.000,3040.000,BG-2025-08,Generated PR item.,Converted to PO
5241,2241,90,126.000,Sheet,2025-12-15,10.00,Urgent,Required for Packaging Materials consumption plan.,0.000,1760.000,BG-2025-09,Generated PR item.,Converted to PO
5242,2242,91,26.000,No,2025-12-10,6.00,High,Required for Packaging Materials consumption plan.,0.000,1520.000,BG-2025-10,Generated PR item.,Converted to PO
5243,2243,92,402.000,m,2025-12-17,1.20,High,Required for Packaging Materials consumption plan.,0.000,1600.000,BG-2025-11,Generated PR item.,Converted to PO
5244,2244,93,161.000,No,2025-12-18,3.00,High,Required for Packaging Materials consumption plan.,0.000,1760.000,BG-2025-12,Generated PR item.,Converted to PO
5245,2245,94,214.000,No,2025-12-03,35.00,Urgent,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-01,Generated PR item.,Converted to PO
5246,2246,95,217.000,No,2025-12-17,3.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-02,Generated PR item.,Converted to PO
5247,2247,96,91.000,No,2025-12-10,4.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-03,Generated PR item.,Converted to PO
5248,2248,97,15.000,No,2025-12-13,2.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-04,Generated PR item.,Converted to PO
5249,2249,98,90.000,No,2025-12-09,8.00,Urgent,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-05,Generated PR item.,Converted to PO
5250,2250,99,40.000,No,2025-12-11,4.00,High,Required for Identification & Documentation consumption plan.,0.000,1520.000,BG-2025-06,Generated PR item.,Converted to PO
5251,2251,1,290.000,No,2025-12-10,1800.00,High,Required for Core Components consumption plan.,0.000,800.000,BG-2025-07,Generated PR item.,Converted to PO
5252,2252,2,116.000,No,2025-12-06,2800.00,High,Required for Core Components consumption plan.,0.000,480.000,BG-2025-08,Generated PR item.,Converted to PO
5253,2253,3,465.000,No,2025-12-20,6200.00,Urgent,Required for Core Components consumption plan.,0.000,240.000,BG-2025-09,Generated PR item.,Converted to PO
5254,2254,4,321.000,No,2025-12-08,1200.00,High,Required for Core Components consumption plan.,0.000,800.000,BG-2025-10,Generated PR item.,Converted to PO
5255,2255,5,164.000,No,2025-12-12,2200.00,High,Required for Core Components consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
5256,2256,6,465.000,No,2025-12-09,5000.00,High,Required for Core Components consumption plan.,0.000,240.000,BG-2025-12,Generated PR item.,Converted to PO
5257,2257,7,194.000,No,2025-12-09,180.00,Urgent,Required for Magnetic Components consumption plan.,0.000,6400.000,BG-2025-01,Generated PR item.,Converted to PO
5258,2258,8,112.000,No,2025-12-13,240.00,High,Required for Magnetic Components consumption plan.,0.000,4800.000,BG-2025-02,Generated PR item.,Converted to PO
5259,2259,9,41.000,No,2025-12-23,360.00,High,Required for Magnetic Components consumption plan.,0.000,2880.000,BG-2025-03,Generated PR item.,Converted to PO
5260,2260,10,89.000,No,2025-12-23,450.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2025-04,Generated PR item.,Converted to PO
5261,2261,11,148.000,No,2025-12-14,750.00,Urgent,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2025-05,Generated PR item.,Converted to PO
5262,2262,12,193.000,No,2025-12-17,1800.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-06,Generated PR item.,Converted to PO
5263,2263,13,69.000,No,2025-12-25,160.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2025-07,Generated PR item.,Converted to PO
5264,2264,14,187.000,No,2025-12-12,220.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2025-08,Generated PR item.,Converted to PO
5265,2265,15,74.000,No,2025-12-25,420.00,Urgent,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-09,Generated PR item.,Converted to PO
5266,2266,16,65.000,No,2025-12-09,1300.00,High,Required for Mechanical Components consumption plan.,0.000,800.000,BG-2025-10,Generated PR item.,Converted to PO
5267,2267,17,114.000,No,2025-12-13,2400.00,High,Required for Mechanical Components consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
5268,2268,18,44.000,No,2025-12-16,5200.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-12,Generated PR item.,Converted to PO
5269,2269,19,104.000,No,2025-12-10,450.00,Urgent,Required for Mechanical Components consumption plan.,0.000,1520.000,BG-2025-01,Generated PR item.,Converted to PO
5270,2270,20,93.000,No,2025-12-24,450.00,High,Required for Mechanical Components consumption plan.,0.000,1520.000,BG-2025-02,Generated PR item.,Converted to PO
5271,2271,21,73.000,No,2025-12-26,60.00,High,Required for Mechanical Components consumption plan.,0.000,1280.000,BG-2025-03,Generated PR item.,Converted to PO
5272,2272,22,195.000,No,2025-12-17,120.00,High,Required for Mechanical Components consumption plan.,0.000,240.000,BG-2025-04,Generated PR item.,Converted to PO
5273,2273,23,36.000,No,2025-12-26,120.00,Urgent,Required for Bearings consumption plan.,0.000,1600.000,BG-2025-05,Generated PR item.,Converted to PO
5274,2274,24,71.000,No,2025-12-24,220.00,High,Required for Bearings consumption plan.,0.000,960.000,BG-2025-06,Generated PR item.,Converted to PO
5275,2275,25,74.000,No,2025-12-26,650.00,High,Required for Bearings consumption plan.,0.000,480.000,BG-2025-07,Generated PR item.,Converted to PO
5276,2276,26,168.000,No,2025-12-26,15.00,High,Required for Sealing Components consumption plan.,0.000,1520.000,BG-2025-08,Generated PR item.,Converted to PO
5277,2277,27,71.000,No,2025-12-22,45.00,Urgent,Required for Sealing Components consumption plan.,0.000,1280.000,BG-2025-09,Generated PR item.,Converted to PO
5278,2278,28,209.000,No,2025-12-13,110.00,High,Required for Sealing Components consumption plan.,0.000,480.000,BG-2025-10,Generated PR item.,Converted to PO
5279,2279,29,55.000,kg,2025-12-28,850.00,High,Required for Electrical Components consumption plan.,0.000,1440.000,BG-2025-11,Generated PR item.,Converted to PO
5280,2280,30,62.000,kg,2025-12-23,880.00,High,Required for Electrical Components consumption plan.,0.000,1536.000,BG-2025-12,Generated PR item.,Converted to PO
5281,2281,31,177.000,kg,2025-12-29,920.00,Urgent,Required for Electrical Components consumption plan.,0.000,1560.000,BG-2025-01,Generated PR item.,Converted to PO
5282,2282,32,183.000,m,2025-12-31,35.00,High,Required for Electrical Components consumption plan.,0.000,2400.000,BG-2025-02,Generated PR item.,Converted to PO
5283,2283,33,355.000,m,2025-12-17,60.00,High,Required for Electrical Components consumption plan.,0.000,1920.000,BG-2025-03,Generated PR item.,Converted to PO
5284,2284,34,40.000,m,2025-12-21,150.00,High,Required for Electrical Components consumption plan.,0.000,1200.000,BG-2025-04,Generated PR item.,Converted to PO
5285,2285,35,156.000,No,2025-12-17,90.00,Urgent,Required for Electrical Components consumption plan.,0.000,800.000,BG-2025-05,Generated PR item.,Converted to PO
5286,2286,36,218.000,No,2025-12-14,180.00,High,Required for Electrical Components consumption plan.,0.000,480.000,BG-2025-06,Generated PR item.,Converted to PO
5287,2287,37,179.000,No,2026-01-01,420.00,High,Required for Electrical Components consumption plan.,0.000,240.000,BG-2025-07,Generated PR item.,Converted to PO
5288,2288,38,148.000,No,2025-12-31,12.00,High,Required for Electrical Components consumption plan.,0.000,4560.000,BG-2025-08,Generated PR item.,Converted to PO
5289,2289,39,213.000,No,2025-12-31,45.00,Urgent,Required for Electronic Components consumption plan.,0.000,2400.000,BG-2025-09,Generated PR item.,Converted to PO
5290,2290,40,78.000,No,2025-12-31,120.00,High,Required for Electronic Components consumption plan.,0.000,800.000,BG-2025-10,Generated PR item.,Converted to PO
5291,2291,41,97.000,No,2025-12-27,1400.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-11,Generated PR item.,Converted to PO
5292,2292,42,22.000,No,2025-12-26,3200.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-12,Generated PR item.,Converted to PO
5293,2293,43,176.000,No,2026-01-04,85.00,Urgent,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-01,Generated PR item.,Converted to PO
5294,2294,44,182.000,No,2025-12-27,220.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-02,Generated PR item.,Converted to PO
5295,2295,45,189.000,No,2025-12-29,350.00,High,Required for Electronic Components consumption plan.,0.000,1280.000,BG-2025-03,Generated PR item.,Converted to PO
5296,2296,46,189.000,No,2025-12-21,750.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-04,Generated PR item.,Converted to PO
5297,2297,47,14.000,Set,2025-12-31,450.00,Urgent,Required for Electronic Components consumption plan.,0.000,1280.000,BG-2025-05,Generated PR item.,Converted to PO
5298,2298,48,55.000,Set,2026-01-02,950.00,High,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-06,Generated PR item.,Converted to PO
5299,2299,49,192.000,No,2025-12-31,25.00,High,Required for Electronic Components consumption plan.,0.000,800.000,BG-2025-07,Generated PR item.,Converted to PO
5300,2300,50,55.000,No,2025-12-27,40.00,High,Required for Electronic Components consumption plan.,0.000,480.000,BG-2025-08,Generated PR item.,Converted to PO
5301,2301,51,122.000,No,2025-12-22,110.00,Urgent,Required for Electronic Components consumption plan.,0.000,240.000,BG-2025-09,Generated PR item.,Converted to PO
5302,2302,52,229.000,No,2025-12-20,2.00,High,Required for Electronic Components consumption plan.,0.000,4000.000,BG-2025-10,Generated PR item.,Converted to PO
5303,2303,53,107.000,No,2025-12-31,3.00,High,Required for Electronic Components consumption plan.,0.000,2880.000,BG-2025-11,Generated PR item.,Converted to PO
5304,2304,54,190.000,No,2026-01-02,5.00,High,Required for Electronic Components consumption plan.,0.000,1920.000,BG-2025-12,Generated PR item.,Converted to PO
5305,2305,55,135.000,No,2026-01-03,8.00,Urgent,Required for Insulation Materials consumption plan.,0.000,19200.000,BG-2025-01,Generated PR item.,Converted to PO
5306,2306,56,166.000,No,2026-01-07,10.00,High,Required for Insulation Materials consumption plan.,0.000,17280.000,BG-2025-02,Generated PR item.,Converted to PO
