grn_id,grn_number,po_id,vendor_id,received_date,invoice_number,invoice_date,delivery_challan_number,received_by,warehouse_location,inspection_required,grn_status,remarks
2322,GRN-2025-2322,177,18,2025-08-30,INV-TOP-002322,2025-08-29,DC-TOP-002322,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2323,GRN-2025-2323,178,19,2025-08-31,INV-TOP-002323,2025-08-30,DC-TOP-002323,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2324,GRN-2025-2324,178,19,2025-08-31,INV-TOP-002324,2025-08-30,DC-TOP-002324,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2325,GRN-2025-2325,178,19,2025-08-31,INV-TOP-002325,2025-08-30,DC-TOP-002325,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2326,GRN-2025-2326,182,35,2025-09-08,INV-TOP-002326,2025-09-07,DC-TOP-002326,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2327,GRN-2025-2327,182,35,2025-09-08,INV-TOP-002327,2025-09-07,DC-TOP-002327,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2328,GRN-2025-2328,185,14,2025-09-23,INV-TOP-002328,2025-09-22,DC-TOP-002328,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2329,GRN-2025-2329,186,24,2025-09-19,INV-TOP-002329,2025-09-18,DC-TOP-002329,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2330,GRN-2025-2330,189,3,2025-09-30,INV-TOP-002330,2025-09-29,DC-TOP-002330,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2331,GRN-2025-2331,189,3,2025-09-30,INV-TOP-002331,2025-09-29,DC-TOP-002331,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2332,GRN-2025-2332,189,3,2025-09-30,INV-TOP-002332,2025-09-29,DC-TOP-002332,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2333,GRN-2025-2333,194,13,2025-10-08,INV-TOP-002333,2025-10-07,DC-TOP-002333,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2334,GRN-2025-2334,194,13,2025-10-08,INV-TOP-002334,2025-10-07,DC-TOP-002334,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2335,GRN-2025-2335,194,13,2025-10-08,INV-TOP-002335,2025-10-07,DC-TOP-002335,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2336,GRN-2025-2336,197,16,2025-10-07,INV-TOP-002336,2025-10-06,DC-TOP-002336,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2337,GRN-2025-2337,197,16,2025-10-07,INV-TOP-002337,2025-10-06,DC-TOP-002337,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2338,GRN-2025-2338,197,16,2025-10-07,INV-TOP-002338,2025-10-06,DC-TOP-002338,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2339,GRN-2025-2339,198,27,2025-10-19,INV-TOP-002339,2025-10-18,DC-TOP-002339,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2340,GRN-2025-2340,198,27,2025-10-19,INV-TOP-002340,2025-10-18,DC-TOP-002340,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2341,GRN-2025-2341,198,27,2025-10-19,INV-TOP-002341,2025-10-18,DC-TOP-002341,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2342,GRN-2025-2342,201,10,2025-10-09,INV-TOP-002342,2025-10-08,DC-TOP-002342,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2343,GRN-2025-2343,201,10,2025-10-09,INV-TOP-002343,2025-10-08,DC-TOP-002343,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2344,GRN-2025-2344,202,4,2025-10-16,INV-TOP-002344,2025-10-15,DC-TOP-002344,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2345,GRN-2025-2345,202,4,2025-10-16,INV-TOP-002345,2025-10-15,DC-TOP-002345,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2346,GRN-2025-2346,206,19,2025-10-12,INV-TOP-002346,2025-10-11,DC-TOP-002346,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2347,GRN-2025-2347,209,29,2025-10-15,INV-TOP-002347,2025-10-14,DC-TOP-002347,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2348,GRN-2025-2348,209,29,2025-10-15,INV-TOP-002348,2025-10-14,DC-TOP-002348,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2349,GRN-2025-2349,213,12,2025-10-30,INV-TOP-002349,2025-10-29,DC-TOP-002349,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2350,GRN-2025-2350,213,12,2025-10-30,INV-TOP-002350,2025-10-29,DC-TOP-002350,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2351,GRN-2025-2351,213,12,2025-10-30,INV-TOP-002351,2025-10-29,DC-TOP-002351,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2352,GRN-2025-2352,213,12,2025-10-30,INV-TOP-002352,2025-10-29,DC-TOP-002352,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2353,GRN-2025-2353,214,22,2025-11-04,INV-TOP-002353,2025-11-03,DC-TOP-002353,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2354,GRN-2025-2354,214,22,2025-11-04,INV-TOP-002354,2025-11-03,DC-TOP-002354,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2355,GRN-2025-2355,214,22,2025-11-04,INV-TOP-002355,2025-11-03,DC-TOP-002355,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2356,GRN-2025-2356,218,29,2025-10-31,INV-TOP-002356,2025-10-30,DC-TOP-002356,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2357,GRN-2025-2357,218,29,2025-10-31,INV-TOP-002357,2025-10-30,DC-TOP-002357,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2358,GRN-2025-2358,218,29,2025-10-31,INV-TOP-002358,2025-10-30,DC-TOP-002358,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2359,GRN-2025-2359,221,8,2025-11-15,INV-TOP-002359,2025-11-14,DC-TOP-002359,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2360,GRN-2025-2360,221,8,2025-11-15,INV-TOP-002360,2025-11-14,DC-TOP-002360,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2361,GRN-2025-2361,222,19,2025-11-10,INV-TOP-002361,2025-11-09,DC-TOP-002361,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2362,GRN-2025-2362,222,19,2025-11-10,INV-TOP-002362,2025-11-09,DC-TOP-002362,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2363,GRN-2025-2363,225,27,2025-12-02,INV-TOP-002363,2025-12-01,DC-TOP-002363,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2364,GRN-2025-2364,226,28,2025-11-08,INV-TOP-002364,2025-11-07,DC-TOP-002364,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2365,GRN-2026-2365,245,14,2026-01-19,INV-TOP-002365,2026-01-18,DC-TOP-002365,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2366,GRN-2026-2366,261,30,2026-02-21,INV-TOP-002366,2026-02-20,DC-TOP-002366,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2367,GRN-2026-2367,261,30,2026-02-21,INV-TOP-002367,2026-02-20,DC-TOP-002367,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2368,GRN-2026-2368,265,1,2026-02-22,INV-TOP-002368,2026-02-21,DC-TOP-002368,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2369,GRN-2026-2369,266,19,2026-02-17,INV-TOP-002369,2026-02-16,DC-TOP-002369,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2370,GRN-2026-2370,269,32,2026-03-08,INV-TOP-002370,2026-03-07,DC-TOP-002370,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2371,GRN-2026-2371,269,32,2026-03-08,INV-TOP-002371,2026-03-07,DC-TOP-002371,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2372,GRN-2026-2372,269,32,2026-03-08,INV-TOP-002372,2026-03-07,DC-TOP-002372,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2373,GRN-2026-2373,269,32,2026-03-08,INV-TOP-002373,2026-03-07,DC-TOP-002373,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2374,GRN-2026-2374,269,32,2026-03-08,INV-TOP-002374,2026-03-07,DC-TOP-002374,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2375,GRN-2025-2375,272,4,2025-06-07,INV-TOP-002375,2025-06-06,DC-TOP-002375,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2376,GRN-2025-2376,272,4,2025-06-07,INV-TOP-002376,2025-06-06,DC-TOP-002376,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2377,GRN-2025-2377,275,13,2025-07-09,INV-TOP-002377,2025-07-08,DC-TOP-002377,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2378,GRN-2025-2378,279,25,2025-08-20,INV-TOP-002378,2025-08-19,DC-TOP-002378,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2379,GRN-2025-2379,279,25,2025-08-20,INV-TOP-002379,2025-08-19,DC-TOP-002379,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2380,GRN-2025-2380,283,2,2025-09-29,INV-TOP-002380,2025-09-28,DC-TOP-002380,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2381,GRN-2025-2381,283,2,2025-09-29,INV-TOP-002381,2025-09-28,DC-TOP-002381,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2382,GRN-2025-2382,283,2,2025-09-29,INV-TOP-002382,2025-09-28,DC-TOP-002382,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2383,GRN-2025-2383,283,2,2025-09-29,INV-TOP-002383,2025-09-28,DC-TOP-002383,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2384,GRN-2025-2384,284,5,2025-10-15,INV-TOP-002384,2025-10-14,DC-TOP-002384,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2385,GRN-2025-2385,284,5,2025-10-15,INV-TOP-002385,2025-10-14,DC-TOP-002385,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2386,GRN-2025-2386,284,5,2025-10-15,INV-TOP-002386,2025-10-14,DC-TOP-002386,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2387,GRN-2025-2387,287,14,2025-11-19,INV-TOP-002387,2025-11-18,DC-TOP-002387,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2388,GRN-2025-2388,287,14,2025-11-19,INV-TOP-002388,2025-11-18,DC-TOP-002388,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2389,GRN-2025-2389,287,14,2025-11-19,INV-TOP-002389,2025-11-18,DC-TOP-002389,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2390,GRN-2025-2390,288,17,2025-11-26,INV-TOP-002390,2025-11-25,DC-TOP-002390,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2391,GRN-2025-2391,288,17,2025-11-26,INV-TOP-002391,2025-11-25,DC-TOP-002391,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2392,GRN-2026-2392,295,3,2026-02-09,INV-TOP-002392,2026-02-08,DC-TOP-002392,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2393,GRN-2026-2393,299,15,2026-03-24,INV-TOP-002393,2026-03-23,DC-TOP-002393,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2394,GRN-2026-2394,299,15,2026-03-24,INV-TOP-002394,2026-03-23,DC-TOP-002394,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2395,GRN-2026-2395,299,15,2026-03-24,INV-TOP-002395,2026-03-23,DC-TOP-002395,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2396,GRN-2026-2396,299,15,2026-03-24,INV-TOP-002396,2026-03-23,DC-TOP-002396,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2397,GRN-2026-2397,299,15,2026-03-24,INV-TOP-002397,2026-03-23,DC-TOP-002397,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2398,GRN-2025-2398,2201,11,2025-10-25,INV-TOP-002398,2025-10-24,DC-TOP-002398,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2399,GRN-2025-2399,2202,12,2025-10-25,INV-TOP-002399,2025-10-24,DC-TOP-002399,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2400,GRN-2025-2400,2203,13,2025-10-16,INV-TOP-002400,2025-10-15,DC-TOP-002400,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2401,GRN-2025-2401,2204,14,2025-10-20,INV-TOP-002401,2025-10-19,DC-TOP-002401,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2402,GRN-2025-2402,2205,15,2025-10-28,INV-TOP-002402,2025-10-27,DC-TOP-002402,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2403,GRN-2025-2403,2206,16,2025-10-26,INV-TOP-002403,2025-10-25,DC-TOP-002403,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2404,GRN-2025-2404,2207,17,2025-10-26,INV-TOP-002404,2025-10-25,DC-TOP-002404,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2405,GRN-2025-2405,2208,18,2025-10-11,INV-TOP-002405,2025-10-10,DC-TOP-002405,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2406,GRN-2025-2406,2209,19,2025-10-17,INV-TOP-002406,2025-10-16,DC-TOP-002406,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2407,GRN-2025-2407,2210,20,2025-10-31,INV-TOP-002407,2025-10-30,DC-TOP-002407,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2408,GRN-2025-2408,2211,21,2025-10-25,INV-TOP-002408,2025-10-24,DC-TOP-002408,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2409,GRN-2025-2409,2212,22,2025-10-24,INV-TOP-002409,2025-10-23,DC-TOP-002409,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2410,GRN-2025-2410,2213,23,2025-10-22,INV-TOP-002410,2025-10-21,DC-TOP-002410,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2411,GRN-2025-2411,2214,24,2025-10-19,INV-TOP-002411,2025-10-18,DC-TOP-002411,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2412,GRN-2025-2412,2215,25,2025-10-19,INV-TOP-002412,2025-10-18,DC-TOP-002412,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2413,GRN-2025-2413,2216,26,2025-11-01,INV-TOP-002413,2025-10-31,DC-TOP-002413,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2414,GRN-2025-2414,2217,27,2025-10-18,INV-TOP-002414,2025-10-17,DC-TOP-002414,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2415,GRN-2025-2415,2218,28,2025-10-27,INV-TOP-002415,2025-10-26,DC-TOP-002415,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2416,GRN-2025-2416,2219,29,2025-10-25,INV-TOP-002416,2025-10-24,DC-TOP-002416,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2417,GRN-2025-2417,2220,30,2025-11-03,INV-TOP-002417,2025-11-02,DC-TOP-002417,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2418,GRN-2025-2418,2221,31,2025-10-21,INV-TOP-002418,2025-10-20,DC-TOP-002418,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2419,GRN-2025-2419,2222,32,2025-10-29,INV-TOP-002419,2025-10-28,DC-TOP-002419,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2420,GRN-2025-2420,2223,33,2025-10-18,INV-TOP-002420,2025-10-17,DC-TOP-002420,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2421,GRN-2025-2421,2224,34,2025-10-19,INV-TOP-002421,2025-10-18,DC-TOP-002421,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2422,GRN-2025-2422,2225,35,2025-10-26,INV-TOP-002422,2025-10-25,DC-TOP-002422,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2423,GRN-2025-2423,2226,1,2025-10-18,INV-TOP-002423,2025-10-17,DC-TOP-002423,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2424,GRN-2025-2424,2227,2,2025-11-03,INV-TOP-002424,2025-11-02,DC-TOP-002424,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2425,GRN-2025-2425,2228,3,2025-11-04,INV-TOP-002425,2025-11-03,DC-TOP-002425,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2426,GRN-2025-2426,2229,4,2025-10-24,INV-TOP-002426,2025-10-23,DC-TOP-002426,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2427,GRN-2025-2427,2230,5,2025-11-02,INV-TOP-002427,2025-11-01,DC-TOP-002427,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2428,GRN-2025-2428,2231,6,2025-10-28,INV-TOP-002428,2025-10-27,DC-TOP-002428,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2429,GRN-2025-2429,2232,7,2025-11-01,INV-TOP-002429,2025-10-31,DC-TOP-002429,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2430,GRN-2025-2430,2233,8,2025-11-07,INV-TOP-002430,2025-11-06,DC-TOP-002430,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2431,GRN-2025-2431,2234,9,2025-10-31,INV-TOP-002431,2025-10-30,DC-TOP-002431,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2432,GRN-2025-2432,2235,10,2025-10-21,INV-TOP-002432,2025-10-20,DC-TOP-002432,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2433,GRN-2025-2433,2236,11,2025-10-23,INV-TOP-002433,2025-10-22,DC-TOP-002433,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2434,GRN-2025-2434,2237,12,2025-10-31,INV-TOP-002434,2025-10-30,DC-TOP-002434,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2435,GRN-2025-2435,2238,13,2025-11-10,INV-TOP-002435,2025-11-09,DC-TOP-002435,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2436,GRN-2025-2436,2239,14,2025-10-31,INV-TOP-002436,2025-10-30,DC-TOP-002436,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2437,GRN-2025-2437,2240,15,2025-10-28,INV-TOP-002437,2025-10-27,DC-TOP-002437,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2438,GRN-2025-2438,2241,16,2025-10-21,INV-TOP-002438,2025-10-20,DC-TOP-002438,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2439,GRN-2025-2439,2242,17,2025-11-10,INV-TOP-002439,2025-11-09,DC-TOP-002439,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2440,GRN-2025-2440,2243,18,2025-10-26,INV-TOP-002440,2025-10-25,DC-TOP-002440,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2441,GRN-2025-2441,2244,19,2025-11-06,INV-TOP-002441,2025-11-05,DC-TOP-002441,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2442,GRN-2025-2442,2245,20,2025-11-07,INV-TOP-002442,2025-11-06,DC-TOP-002442,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2443,GRN-2025-2443,2246,21,2025-10-24,INV-TOP-002443,2025-10-23,DC-TOP-002443,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2444,GRN-2025-2444,2247,22,2025-10-25,INV-TOP-002444,2025-10-24,DC-TOP-002444,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2445,GRN-2025-2445,2248,23,2025-10-30,INV-TOP-002445,2025-10-29,DC-TOP-002445,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2446,GRN-2025-2446,2249,24,2025-11-02,INV-TOP-002446,2025-11-01,DC-TOP-002446,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2447,GRN-2025-2447,2250,25,2025-11-09,INV-TOP-002447,2025-11-08,DC-TOP-002447,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2448,GRN-2025-2448,2251,26,2025-11-10,INV-TOP-002448,2025-11-09,DC-TOP-002448,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2449,GRN-2025-2449,2252,27,2025-10-31,INV-TOP-002449,2025-10-30,DC-TOP-002449,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2450,GRN-2025-2450,2253,28,2025-11-03,INV-TOP-002450,2025-11-02,DC-TOP-002450,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2451,GRN-2025-2451,2254,29,2025-10-31,INV-TOP-002451,2025-10-30,DC-TOP-002451,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2452,GRN-2025-2452,2255,30,2025-10-30,INV-TOP-002452,2025-10-29,DC-TOP-002452,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2453,GRN-2025-2453,2256,31,2025-11-07,INV-TOP-002453,2025-11-06,DC-TOP-002453,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2454,GRN-2025-2454,2257,32,2025-11-09,INV-TOP-002454,2025-11-08,DC-TOP-002454,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
2455,GRN-2025-2455,2258,33,2025-11-13,INV-TOP-002455,2025-11-12,DC-TOP-002455,1,Central Stores,Yes,Accepted,Reconciled goods receipt for open PO balance.
