pr_id,pr_number,requested_by,department_id,pr_date,required_date,remarks,status,approved_by,approved_date
2731,PR-2026-2731,1,1,2026-04-23,2026-05-13,Generated material requisition for EV motor manufacturing.,Converted to PO,5,2026-04-24
2732,PR-2026-2732,3,2,2026-04-23,2026-04-30,Generated material requisition for EV motor manufacturing.,Approved,6,2026-04-24
2733,PR-2026-2733,4,2,2026-04-23,2026-05-01,Generated material requisition for EV motor manufacturing.,Approved,7,2026-04-24
2734,PR-2026-2734,5,1,2026-04-23,2026-05-05,Generated material requisition for EV motor manufacturing.,Approved,8,2026-04-24
2735,PR-2026-2735,6,3,2026-04-23,2026-05-05,Generated material requisition for EV motor manufacturing.,Approved,9,2026-04-24
2736,PR-2026-2736,7,3,2026-04-23,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,10,2026-04-24
2737,PR-2026-2737,8,4,2026-04-23,2026-05-03,Generated material requisition for EV motor manufacturing.,Approved,11,2026-04-24
2738,PR-2026-2738,9,4,2026-04-24,2026-04-27,Generated material requisition for EV motor manufacturing.,Approved,12,2026-04-25
2739,PR-2026-2739,10,5,2026-04-24,2026-05-04,Generated material requisition for EV motor manufacturing.,Approved,13,2026-04-25
2740,PR-2026-2740,11,5,2026-04-25,2026-05-08,Generated material requisition for EV motor manufacturing.,Approved,1,2026-04-26
2741,PR-2026-2741,12,6,2026-04-25,2026-05-07,Generated material requisition for EV motor manufacturing.,Converted to PO,3,2026-04-26
2742,PR-2026-2742,13,6,2026-04-25,2026-05-07,Generated material requisition for EV motor manufacturing.,Approved,4,2026-04-26
2743,PR-2026-2743,1,1,2026-04-25,2026-05-14,Generated material requisition for EV motor manufacturing.,Approved,5,2026-04-26
2744,PR-2026-2744,3,2,2026-04-26,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,6,2026-04-27
2745,PR-2026-2745,4,2,2026-04-26,2026-05-03,Generated material requisition for EV motor manufacturing.,Approved,7,2026-04-27
2746,PR-2026-2746,5,1,2026-04-26,2026-05-05,Generated material requisition for EV motor manufacturing.,Approved,8,2026-04-27
2747,PR-2026-2747,6,3,2026-04-26,2026-05-11,Generated material requisition for EV motor manufacturing.,Approved,9,2026-04-27
2748,PR-2026-2748,7,3,2026-04-27,2026-05-07,Generated material requisition for EV motor manufacturing.,Approved,10,2026-04-28
2749,PR-2026-2749,8,4,2026-04-27,2026-05-07,Generated material requisition for EV motor manufacturing.,Approved,11,2026-04-28
2750,PR-2026-2750,9,4,2026-04-27,2026-05-03,Generated material requisition for EV motor manufacturing.,Approved,12,2026-04-28
2751,PR-2026-2751,10,5,2026-04-27,2026-05-04,Generated material requisition for EV motor manufacturing.,Converted to PO,13,2026-04-28
2752,PR-2026-2752,11,5,2026-04-27,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,1,2026-04-28
2753,PR-2026-2753,12,6,2026-04-28,2026-05-16,Generated material requisition for EV motor manufacturing.,Approved,3,2026-04-29
2754,PR-2026-2754,13,6,2026-04-28,2026-05-15,Generated material requisition for EV motor manufacturing.,Approved,4,2026-04-29
2755,PR-2026-2755,1,1,2026-04-28,2026-05-06,Generated material requisition for EV motor manufacturing.,Approved,5,2026-04-29
2756,PR-2026-2756,3,2,2026-04-28,2026-05-03,Generated material requisition for EV motor manufacturing.,Approved,6,2026-04-29
2757,PR-2026-2757,4,2,2026-04-28,2026-05-03,Generated material requisition for EV motor manufacturing.,Approved,7,2026-04-29
2758,PR-2026-2758,5,1,2026-04-29,2026-05-09,Generated material requisition for EV motor manufacturing.,Approved,8,2026-04-30
2759,PR-2026-2759,6,3,2026-04-29,2026-05-11,Generated material requisition for EV motor manufacturing.,Approved,9,2026-04-30
2760,PR-2026-2760,7,3,2026-04-30,2026-05-19,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-01
2761,PR-2026-2761,8,4,2026-04-30,2026-05-19,Generated material requisition for EV motor manufacturing.,Converted to PO,11,2026-05-01
2762,PR-2026-2762,9,4,2026-04-30,2026-05-03,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-01
2763,PR-2026-2763,10,5,2026-04-30,2026-05-15,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-01
2764,PR-2026-2764,11,5,2026-04-30,2026-05-08,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-01
2765,PR-2026-2765,12,6,2026-04-30,2026-05-06,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-01
2766,PR-2026-2766,13,6,2026-05-01,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-02
2767,PR-2026-2767,1,1,2026-05-01,2026-05-04,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-02
2768,PR-2026-2768,3,2,2026-05-01,2026-05-10,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-02
2769,PR-2026-2769,4,2,2026-05-01,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,7,2026-05-02
2770,PR-2026-2770,5,1,2026-05-01,2026-05-08,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-02
2771,PR-2026-2771,6,3,2026-05-01,2026-05-14,Generated material requisition for EV motor manufacturing.,Converted to PO,9,2026-05-02
2772,PR-2026-2772,7,3,2026-05-02,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-03
2773,PR-2026-2773,8,4,2026-05-02,2026-05-19,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-03
2774,PR-2026-2774,9,4,2026-05-02,2026-05-08,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-03
2775,PR-2026-2775,10,5,2026-05-02,2026-05-06,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-03
2776,PR-2026-2776,11,5,2026-05-03,2026-05-15,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-04
2777,PR-2026-2777,12,6,2026-05-03,2026-05-10,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-04
2778,PR-2026-2778,13,6,2026-05-03,2026-05-18,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-04
2779,PR-2026-2779,1,1,2026-05-03,2026-05-07,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-04
2780,PR-2026-2780,3,2,2026-05-03,2026-05-16,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-04
2781,PR-2026-2781,4,2,2026-05-04,2026-05-24,Generated material requisition for EV motor manufacturing.,Converted to PO,7,2026-05-05
2782,PR-2026-2782,5,1,2026-05-05,2026-05-09,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-06
2783,PR-2026-2783,6,3,2026-05-05,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,9,2026-05-06
2784,PR-2026-2784,7,3,2026-05-06,2026-05-24,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-07
2785,PR-2026-2785,8,4,2026-05-06,2026-05-18,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-07
2786,PR-2026-2786,9,4,2026-05-06,2026-05-12,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-07
2787,PR-2026-2787,10,5,2026-05-06,2026-05-12,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-07
2788,PR-2026-2788,11,5,2026-05-06,2026-05-22,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-07
2789,PR-2026-2789,12,6,2026-05-06,2026-05-24,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-07
2790,PR-2026-2790,13,6,2026-05-06,2026-05-15,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-07
2791,PR-2026-2791,1,1,2026-05-06,2026-05-17,Generated material requisition for EV motor manufacturing.,Converted to PO,5,2026-05-07
2792,PR-2026-2792,3,2,2026-05-06,2026-05-23,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-07
2793,PR-2026-2793,4,2,2026-05-07,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,7,2026-05-08
2794,PR-2026-2794,5,1,2026-05-07,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-08
2795,PR-2026-2795,6,3,2026-05-07,2026-05-23,Generated material requisition for EV motor manufacturing.,Approved,9,2026-05-08
2796,PR-2026-2796,7,3,2026-05-07,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-08
2797,PR-2026-2797,8,4,2026-05-08,2026-05-24,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-09
2798,PR-2026-2798,9,4,2026-05-09,2026-05-20,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-10
2799,PR-2026-2799,10,5,2026-05-09,2026-05-29,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-10
2800,PR-2026-2800,11,5,2026-05-09,2026-05-12,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-10
2801,PR-2026-2801,12,6,2026-05-09,2026-05-29,Generated material requisition for EV motor manufacturing.,Converted to PO,3,2026-05-10
2802,PR-2026-2802,13,6,2026-05-10,2026-05-17,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-11
2803,PR-2026-2803,1,1,2026-05-10,2026-05-13,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-11
2804,PR-2026-2804,3,2,2026-05-10,2026-05-26,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-11
2805,PR-2026-2805,4,2,2026-05-10,2026-05-22,Generated material requisition for EV motor manufacturing.,Approved,7,2026-05-11
2806,PR-2026-2806,5,1,2026-05-10,2026-05-28,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-11
2807,PR-2026-2807,6,3,2026-05-10,2026-05-14,Generated material requisition for EV motor manufacturing.,Approved,9,2026-05-11
2808,PR-2026-2808,7,3,2026-05-10,2026-05-14,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-11
2809,PR-2026-2809,8,4,2026-05-10,2026-05-23,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-11
2810,PR-2026-2810,9,4,2026-05-10,2026-05-28,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-11
2811,PR-2026-2811,10,5,2026-05-10,2026-05-20,Generated material requisition for EV motor manufacturing.,Converted to PO,13,2026-05-11
2812,PR-2026-2812,11,5,2026-05-10,2026-05-27,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-11
2813,PR-2026-2813,12,6,2026-05-11,2026-05-30,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-12
2814,PR-2026-2814,13,6,2026-05-11,2026-05-29,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-12
2815,PR-2026-2815,1,1,2026-05-11,2026-05-23,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-12
2816,PR-2026-2816,3,2,2026-05-12,2026-05-27,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-13
2817,PR-2026-2817,4,2,2026-05-12,2026-05-24,Generated material requisition for EV motor manufacturing.,Approved,7,2026-05-13
2818,PR-2026-2818,5,1,2026-05-12,2026-05-27,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-13
2819,PR-2026-2819,6,3,2026-05-12,2026-05-25,Generated material requisition for EV motor manufacturing.,Approved,9,2026-05-13
2820,PR-2026-2820,7,3,2026-05-13,2026-05-25,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-14
2821,PR-2026-2821,8,4,2026-05-13,2026-05-23,Generated material requisition for EV motor manufacturing.,Converted to PO,11,2026-05-14
2822,PR-2026-2822,9,4,2026-05-13,2026-05-27,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-14
2823,PR-2026-2823,10,5,2026-05-13,2026-05-29,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-14
2824,PR-2026-2824,11,5,2026-05-13,2026-06-01,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-14
2825,PR-2026-2825,12,6,2026-05-14,2026-05-28,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-15
2826,PR-2026-2826,13,6,2026-05-14,2026-05-18,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-15
2827,PR-2026-2827,1,1,2026-05-14,2026-05-27,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-15
2828,PR-2026-2828,3,2,2026-05-14,2026-05-22,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-15
2829,PR-2026-2829,4,2,2026-05-15,2026-05-18,Generated material requisition for EV motor manufacturing.,Approved,7,2026-05-16
2830,PR-2026-2830,5,1,2026-05-16,2026-05-20,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-17
2831,PR-2026-2831,6,3,2026-05-18,2026-05-31,Generated material requisition for EV motor manufacturing.,Converted to PO,9,2026-05-19
2832,PR-2026-2832,7,3,2026-05-18,2026-06-07,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-19
2833,PR-2026-2833,8,4,2026-05-18,2026-05-30,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-19
2834,PR-2026-2834,9,4,2026-05-18,2026-05-29,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-19
2835,PR-2026-2835,10,5,2026-05-19,2026-05-23,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-20
2836,PR-2026-2836,11,5,2026-05-19,2026-06-03,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-20
2837,PR-2026-2837,12,6,2026-05-19,2026-05-22,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-20
2838,PR-2026-2838,13,6,2026-05-20,2026-06-07,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-21
2839,PR-2026-2839,1,1,2026-05-20,2026-06-06,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-21
2840,PR-2026-2840,3,2,2026-05-20,2026-06-09,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-21
2841,PR-2026-2841,4,2,2026-05-20,2026-05-28,Generated material requisition for EV motor manufacturing.,Converted to PO,7,2026-05-21
2842,PR-2026-2842,5,1,2026-05-20,2026-05-25,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-21
2843,PR-2026-2843,6,3,2026-05-21,2026-05-29,Generated material requisition for EV motor manufacturing.,Approved,9,2026-05-22
2844,PR-2026-2844,7,3,2026-05-21,2026-06-07,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-22
2845,PR-2026-2845,8,4,2026-05-21,2026-05-27,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-22
2846,PR-2026-2846,9,4,2026-05-21,2026-06-08,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-22
2847,PR-2026-2847,10,5,2026-05-21,2026-05-26,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-22
2848,PR-2026-2848,11,5,2026-05-22,2026-05-25,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-23
2849,PR-2026-2849,12,6,2026-05-23,2026-05-29,Generated material requisition for EV motor manufacturing.,Approved,3,2026-05-24
2850,PR-2026-2850,13,6,2026-05-23,2026-06-08,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-24
2851,PR-2026-2851,1,1,2026-05-23,2026-06-05,Generated material requisition for EV motor manufacturing.,Converted to PO,5,2026-05-24
2852,PR-2026-2852,3,2,2026-05-24,2026-06-02,Generated material requisition for EV motor manufacturing.,Approved,6,2026-05-25
2853,PR-2026-2853,4,2,2026-05-24,2026-06-07,Generated material requisition for EV motor manufacturing.,Approved,7,2026-05-25
2854,PR-2026-2854,5,1,2026-05-24,2026-06-07,Generated material requisition for EV motor manufacturing.,Approved,8,2026-05-25
2855,PR-2026-2855,6,3,2026-05-24,2026-06-05,Generated material requisition for EV motor manufacturing.,Approved,9,2026-05-25
2856,PR-2026-2856,7,3,2026-05-24,2026-06-05,Generated material requisition for EV motor manufacturing.,Approved,10,2026-05-25
2857,PR-2026-2857,8,4,2026-05-24,2026-05-28,Generated material requisition for EV motor manufacturing.,Approved,11,2026-05-25
2858,PR-2026-2858,9,4,2026-05-25,2026-06-01,Generated material requisition for EV motor manufacturing.,Approved,12,2026-05-26
2859,PR-2026-2859,10,5,2026-05-25,2026-06-06,Generated material requisition for EV motor manufacturing.,Approved,13,2026-05-26
2860,PR-2026-2860,11,5,2026-05-25,2026-05-30,Generated material requisition for EV motor manufacturing.,Approved,1,2026-05-26
2861,PR-2026-2861,12,6,2026-05-26,2026-06-06,Generated material requisition for EV motor manufacturing.,Converted to PO,3,2026-05-27
2862,PR-2026-2862,13,6,2026-05-26,2026-05-31,Generated material requisition for EV motor manufacturing.,Approved,4,2026-05-27
2863,PR-2026-2863,1,1,2026-05-26,2026-06-12,Generated material requisition for EV motor manufacturing.,Approved,5,2026-05-27
