bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks
4758,1184,101,83,660.000,673.200,660.000,0.000,13.200,g,Production Issue Store,BC-0004758,2025-01-06,10,Consumed,Generated BOM consumption from active BOM.
4759,1185,102,83,750.000,765.000,750.000,0.000,15.000,g,Production Issue Store,BC-0004759,2025-01-10,10,Consumed,Generated BOM consumption from active BOM.
4760,1185,102,84,3750.000,3825.000,3750.000,0.000,75.000,ml,Production Issue Store,BC-0004760,2025-01-10,11,Consumed,Generated BOM consumption from active BOM.
4761,1186,100,84,5100.000,5202.000,5100.000,0.000,102.000,ml,Production Issue Store,BC-0004761,2025-01-06,11,Consumed,Generated BOM consumption from active BOM.
4762,1186,100,85,510.000,520.200,510.000,0.000,10.200,g,Production Issue Store,BC-0004762,2025-01-06,12,Consumed,Generated BOM consumption from active BOM.
4763,1187,101,85,540.000,550.800,540.000,0.000,10.800,g,Production Issue Store,BC-0004763,2025-01-06,12,Consumed,Generated BOM consumption from active BOM.
4764,1187,101,86,288.000,293.760,288.000,0.000,5.760,g,Production Issue Store,BC-0004764,2025-01-06,13,Consumed,Generated BOM consumption from active BOM.
4765,1188,102,86,300.000,306.000,300.000,0.000,6.000,g,Production Issue Store,BC-0004765,2025-01-09,13,Consumed,Generated BOM consumption from active BOM.
4766,1188,102,87,600.000,612.000,600.000,0.000,12.000,g,Production Issue Store,BC-0004766,2025-01-09,1,Consumed,Generated BOM consumption from active BOM.
4767,1189,100,87,110.000,112.200,110.000,0.000,2.200,g,Production Issue Store,BC-0004767,2025-01-07,1,Consumed,Generated BOM consumption from active BOM.
4768,1189,100,94,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0004768,2025-01-07,3,Consumed,Generated BOM consumption from active BOM.
4769,1190,101,94,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0004769,2025-01-04,3,Consumed,Generated BOM consumption from active BOM.
4770,1190,101,95,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0004770,2025-01-04,4,Consumed,Generated BOM consumption from active BOM.
4771,1191,102,95,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0004771,2025-01-05,4,Consumed,Generated BOM consumption from active BOM.
4772,1191,102,96,47.000,47.940,47.000,0.000,0.940,No,Production Issue Store,BC-0004772,2025-01-05,5,Consumed,Generated BOM consumption from active BOM.
4773,1192,100,96,58.000,59.160,58.000,0.000,1.160,No,Production Issue Store,BC-0004773,2025-01-10,5,Consumed,Generated BOM consumption from active BOM.
4774,1192,100,97,58.000,59.160,58.000,0.000,1.160,No,Production Issue Store,BC-0004774,2025-01-10,6,Consumed,Generated BOM consumption from active BOM.
4775,1193,101,97,37.000,37.740,37.000,0.000,0.740,No,Production Issue Store,BC-0004775,2025-01-09,6,Consumed,Generated BOM consumption from active BOM.
4776,1193,101,88,37.000,37.740,37.000,0.000,0.740,No,Production Issue Store,BC-0004776,2025-01-09,7,Consumed,Generated BOM consumption from active BOM.
4777,1194,102,88,6.000,6.120,6.000,0.000,0.120,No,Production Issue Store,BC-0004777,2025-01-04,7,Consumed,Generated BOM consumption from active BOM.
4778,1194,102,89,12.000,12.240,12.000,0.000,0.240,No,Production Issue Store,BC-0004778,2025-01-04,8,Consumed,Generated BOM consumption from active BOM.
4779,1195,100,89,60.000,61.200,60.000,0.000,1.200,No,Production Issue Store,BC-0004779,2025-01-05,8,Consumed,Generated BOM consumption from active BOM.
4780,1195,100,90,30.000,30.600,30.000,0.000,0.600,Sheet,Production Issue Store,BC-0004780,2025-01-05,9,Consumed,Generated BOM consumption from active BOM.
4781,1196,101,90,20.000,20.400,20.000,0.000,0.400,Sheet,Production Issue Store,BC-0004781,2025-01-05,9,Consumed,Generated BOM consumption from active BOM.
4782,1196,101,91,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0004782,2025-01-05,10,Consumed,Generated BOM consumption from active BOM.
4783,1197,102,91,8.000,8.160,8.000,0.000,0.160,No,Production Issue Store,BC-0004783,2025-01-10,10,Consumed,Generated BOM consumption from active BOM.
4784,1197,102,92,12.000,12.240,12.000,0.000,0.240,m,Production Issue Store,BC-0004784,2025-01-10,11,Consumed,Generated BOM consumption from active BOM.
4785,1198,100,92,11.000,11.220,11.000,0.000,0.220,m,Production Issue Store,BC-0004785,2025-01-09,11,Consumed,Generated BOM consumption from active BOM.
4786,1198,100,93,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0004786,2025-01-09,12,Consumed,Generated BOM consumption from active BOM.
4787,1199,101,93,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0004787,2025-01-06,12,Consumed,Generated BOM consumption from active BOM.
4788,1199,101,98,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0004788,2025-01-06,13,Consumed,Generated BOM consumption from active BOM.
4789,1200,102,98,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004789,2025-01-11,13,Consumed,Generated BOM consumption from active BOM.
4790,1200,102,99,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004790,2025-01-11,1,Consumed,Generated BOM consumption from active BOM.
4791,1201,100,99,35.000,35.700,35.000,0.000,0.700,No,Production Issue Store,BC-0004791,2025-01-14,1,Consumed,Generated BOM consumption from active BOM.
4792,1201,100,1,35.000,35.700,35.000,0.000,0.700,No,Production Issue Store,BC-0004792,2025-01-14,3,Consumed,Generated BOM consumption from active BOM.
4793,1202,101,2,43.000,43.860,43.000,0.000,0.860,No,Production Issue Store,BC-0004793,2025-01-07,3,Consumed,Generated BOM consumption from active BOM.
4794,1202,101,5,43.000,43.860,43.000,0.000,0.860,No,Production Issue Store,BC-0004794,2025-01-07,4,Consumed,Generated BOM consumption from active BOM.
4795,1203,102,6,19.000,19.380,19.000,0.000,0.380,No,Production Issue Store,BC-0004795,2025-01-09,4,Consumed,Generated BOM consumption from active BOM.
4796,1203,102,9,228.000,232.560,228.000,0.000,4.560,No,Production Issue Store,BC-0004796,2025-01-09,5,Consumed,Generated BOM consumption from active BOM.
4797,1204,100,7,160.000,163.200,160.000,0.000,3.200,No,Production Issue Store,BC-0004797,2025-01-15,5,Consumed,Generated BOM consumption from active BOM.
4798,1204,100,10,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0004798,2025-01-15,6,Consumed,Generated BOM consumption from active BOM.
4799,1205,101,11,41.000,41.820,41.000,0.000,0.820,No,Production Issue Store,BC-0004799,2025-01-10,6,Consumed,Generated BOM consumption from active BOM.
4800,1205,101,14,41.000,41.820,41.000,0.000,0.820,No,Production Issue Store,BC-0004800,2025-01-10,7,Consumed,Generated BOM consumption from active BOM.
4801,1206,102,15,15.000,15.300,15.000,0.000,0.300,No,Production Issue Store,BC-0004801,2025-01-14,7,Consumed,Generated BOM consumption from active BOM.
4802,1206,102,18,15.000,15.300,15.000,0.000,0.300,No,Production Issue Store,BC-0004802,2025-01-14,8,Consumed,Generated BOM consumption from active BOM.
4803,1207,100,16,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004803,2025-01-10,8,Consumed,Generated BOM consumption from active BOM.
4804,1207,100,19,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004804,2025-01-10,9,Consumed,Generated BOM consumption from active BOM.
4805,1208,101,19,52.000,53.040,52.000,0.000,1.040,No,Production Issue Store,BC-0004805,2025-01-08,9,Consumed,Generated BOM consumption from active BOM.
4806,1208,101,20,52.000,53.040,52.000,0.000,1.040,No,Production Issue Store,BC-0004806,2025-01-08,10,Consumed,Generated BOM consumption from active BOM.
4807,1209,102,20,16.000,16.320,16.000,0.000,0.320,No,Production Issue Store,BC-0004807,2025-01-08,10,Consumed,Generated BOM consumption from active BOM.
4808,1209,102,25,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0004808,2025-01-08,11,Consumed,Generated BOM consumption from active BOM.
4809,1210,100,23,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0004809,2025-01-13,11,Consumed,Generated BOM consumption from active BOM.
4810,1210,100,21,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004810,2025-01-13,12,Consumed,Generated BOM consumption from active BOM.
4811,1211,101,21,45.000,45.900,45.000,0.000,0.900,No,Production Issue Store,BC-0004811,2025-01-11,12,Consumed,Generated BOM consumption from active BOM.
4812,1211,101,78,90.000,91.800,90.000,0.000,1.800,No,Production Issue Store,BC-0004812,2025-01-11,13,Consumed,Generated BOM consumption from active BOM.
4813,1212,102,78,68.000,69.360,68.000,0.000,1.360,No,Production Issue Store,BC-0004813,2025-01-12,13,Consumed,Generated BOM consumption from active BOM.
4814,1212,102,79,68.000,69.360,68.000,0.000,1.360,No,Production Issue Store,BC-0004814,2025-01-12,1,Consumed,Generated BOM consumption from active BOM.
4815,1213,100,79,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0004815,2025-01-13,1,Consumed,Generated BOM consumption from active BOM.
4816,1213,100,26,11.000,11.220,11.000,0.000,0.220,No,Production Issue Store,BC-0004816,2025-01-13,3,Consumed,Generated BOM consumption from active BOM.
4817,1214,101,26,104.000,106.080,104.000,0.000,2.080,No,Production Issue Store,BC-0004817,2025-01-14,3,Consumed,Generated BOM consumption from active BOM.
4818,1214,101,27,52.000,53.040,52.000,0.000,1.040,No,Production Issue Store,BC-0004818,2025-01-14,4,Consumed,Generated BOM consumption from active BOM.
4819,1215,102,27,32.000,32.640,32.000,0.000,0.640,No,Production Issue Store,BC-0004819,2025-01-16,4,Consumed,Generated BOM consumption from active BOM.
4820,1215,102,31,104.000,106.080,104.000,0.000,2.080,kg,Production Issue Store,BC-0004820,2025-01-16,5,Consumed,Generated BOM consumption from active BOM.
4821,1216,100,29,73.800,75.276,73.800,0.000,1.476,kg,Production Issue Store,BC-0004821,2025-01-13,5,Consumed,Generated BOM consumption from active BOM.
4822,1216,100,32,123.000,125.460,123.000,0.000,2.460,m,Production Issue Store,BC-0004822,2025-01-13,6,Consumed,Generated BOM consumption from active BOM.
4823,1217,101,33,168.000,171.360,168.000,0.000,3.360,m,Production Issue Store,BC-0004823,2025-01-12,6,Consumed,Generated BOM consumption from active BOM.
4824,1217,101,35,42.000,42.840,42.000,0.000,0.840,No,Production Issue Store,BC-0004824,2025-01-12,7,Consumed,Generated BOM consumption from active BOM.
4825,1218,102,35,49.000,49.980,49.000,0.000,0.980,No,Production Issue Store,BC-0004825,2025-01-18,7,Consumed,Generated BOM consumption from active BOM.
4826,1218,102,38,147.000,149.940,147.000,0.000,2.940,No,Production Issue Store,BC-0004826,2025-01-18,8,Consumed,Generated BOM consumption from active BOM.
4827,1219,100,38,129.000,131.580,129.000,0.000,2.580,No,Production Issue Store,BC-0004827,2025-01-16,8,Consumed,Generated BOM consumption from active BOM.
4828,1219,100,55,1032.000,1052.640,1032.000,0.000,20.640,No,Production Issue Store,BC-0004828,2025-01-16,9,Consumed,Generated BOM consumption from active BOM.
4829,1220,101,56,1548.000,1578.960,1548.000,0.000,30.960,No,Production Issue Store,BC-0004829,2025-01-13,9,Consumed,Generated BOM consumption from active BOM.
4830,1220,101,58,1548.000,1578.960,1548.000,0.000,30.960,No,Production Issue Store,BC-0004830,2025-01-13,10,Consumed,Generated BOM consumption from active BOM.
4831,1221,102,58,288.000,293.760,288.000,0.000,5.760,No,Production Issue Store,BC-0004831,2025-01-17,10,Consumed,Generated BOM consumption from active BOM.
4832,1221,102,59,288.000,293.760,288.000,0.000,5.760,No,Production Issue Store,BC-0004832,2025-01-17,11,Consumed,Generated BOM consumption from active BOM.
4833,1222,100,59,1320.000,1346.400,1320.000,0.000,26.400,No,Production Issue Store,BC-0004833,2025-01-14,11,Consumed,Generated BOM consumption from active BOM.
4834,1222,100,60,27.500,28.050,27.500,0.000,0.550,m,Production Issue Store,BC-0004834,2025-01-14,12,Consumed,Generated BOM consumption from active BOM.
4835,1223,101,61,8.000,8.160,8.000,0.000,0.160,m,Production Issue Store,BC-0004835,2025-01-20,12,Consumed,Generated BOM consumption from active BOM.
4836,1223,101,41,10.000,10.200,10.000,0.000,0.200,No,Production Issue Store,BC-0004836,2025-01-20,13,Consumed,Generated BOM consumption from active BOM.
4837,1224,102,41,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0004837,2025-01-13,13,Consumed,Generated BOM consumption from active BOM.
4838,1224,102,43,40.000,40.800,40.000,0.000,0.800,No,Production Issue Store,BC-0004838,2025-01-13,1,Consumed,Generated BOM consumption from active BOM.
4839,1225,100,40,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004839,2025-01-20,1,Consumed,Generated BOM consumption from active BOM.
4840,1225,100,45,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004840,2025-01-20,3,Consumed,Generated BOM consumption from active BOM.
4841,1226,101,45,20.000,20.400,20.000,0.000,0.400,No,Production Issue Store,BC-0004841,2025-01-15,3,Consumed,Generated BOM consumption from active BOM.
4842,1226,101,47,20.000,20.400,20.000,0.000,0.400,Set,Production Issue Store,BC-0004842,2025-01-15,4,Consumed,Generated BOM consumption from active BOM.
4843,1227,102,47,38.000,38.760,38.000,0.000,0.760,Set,Production Issue Store,BC-0004843,2025-01-15,4,Consumed,Generated BOM consumption from active BOM.
4844,1227,102,51,38.000,38.760,38.000,0.000,0.760,No,Production Issue Store,BC-0004844,2025-01-15,5,Consumed,Generated BOM consumption from active BOM.
4845,1228,100,49,7.000,7.140,7.000,0.000,0.140,No,Production Issue Store,BC-0004845,2025-01-15,5,Consumed,Generated BOM consumption from active BOM.
4846,1228,100,52,35.000,35.700,35.000,0.000,0.700,No,Production Issue Store,BC-0004846,2025-01-15,6,Consumed,Generated BOM consumption from active BOM.
4847,1229,101,53,174.000,177.480,174.000,0.000,3.480,No,Production Issue Store,BC-0004847,2025-01-17,6,Consumed,Generated BOM consumption from active BOM.
4848,1229,101,65,290.000,295.800,290.000,0.000,5.800,No,Production Issue Store,BC-0004848,2025-01-17,7,Consumed,Generated BOM consumption from active BOM.
4849,1230,102,65,276.000,281.520,276.000,0.000,5.520,No,Production Issue Store,BC-0004849,2025-01-15,7,Consumed,Generated BOM consumption from active BOM.
4850,1230,102,68,276.000,281.520,276.000,0.000,5.520,No,Production Issue Store,BC-0004850,2025-01-15,8,Consumed,Generated BOM consumption from active BOM.
4851,1231,100,66,320.000,326.400,320.000,0.000,6.400,No,Production Issue Store,BC-0004851,2025-01-18,8,Consumed,Generated BOM consumption from active BOM.
4852,1231,100,69,320.000,326.400,320.000,0.000,6.400,No,Production Issue Store,BC-0004852,2025-01-18,9,Consumed,Generated BOM consumption from active BOM.
4853,1232,101,70,330.000,336.600,330.000,0.000,6.600,No,Production Issue Store,BC-0004853,2025-01-17,9,Consumed,Generated BOM consumption from active BOM.
4854,1232,101,73,330.000,336.600,330.000,0.000,6.600,No,Production Issue Store,BC-0004854,2025-01-17,10,Consumed,Generated BOM consumption from active BOM.
4855,1233,102,74,564.000,575.280,564.000,0.000,11.280,No,Production Issue Store,BC-0004855,2025-01-17,10,Consumed,Generated BOM consumption from active BOM.
4856,1233,102,77,94.000,95.880,94.000,0.000,1.880,No,Production Issue Store,BC-0004856,2025-01-17,11,Consumed,Generated BOM consumption from active BOM.
4857,1234,100,75,28.000,28.560,28.000,0.000,0.560,No,Production Issue Store,BC-0004857,2025-01-20,11,Consumed,Generated BOM consumption from active BOM.
4858,1234,100,80,1400.000,1428.000,1400.000,0.000,28.000,ml,Production Issue Store,BC-0004858,2025-01-20,12,Consumed,Generated BOM consumption from active BOM.
4859,1235,101,80,10620.000,10832.400,10620.000,0.000,212.400,ml,Production Issue Store,BC-0004859,2025-01-18,12,Consumed,Generated BOM consumption from active BOM.
4860,1235,101,81,2655.000,2708.100,2655.000,0.000,53.100,g,Production Issue Store,BC-0004860,2025-01-18,13,Consumed,Generated BOM consumption from active BOM.
4861,1236,102,81,2080.000,2121.600,2080.000,0.000,41.600,g,Production Issue Store,BC-0004861,2025-01-25,13,Consumed,Generated BOM consumption from active BOM.
4862,1236,102,82,260.000,265.200,260.000,0.000,5.200,ml,Production Issue Store,BC-0004862,2025-01-25,1,Consumed,Generated BOM consumption from active BOM.
4863,1237,100,82,125.000,127.500,125.000,0.000,2.500,ml,Production Issue Store,BC-0004863,2025-01-20,1,Consumed,Generated BOM consumption from active BOM.
4864,1237,100,83,500.000,510.000,500.000,0.000,10.000,g,Production Issue Store,BC-0004864,2025-01-20,3,Consumed,Generated BOM consumption from active BOM.
4865,1238,101,83,990.000,1009.800,990.000,0.000,19.800,g,Production Issue Store,BC-0004865,2025-01-23,3,Consumed,Generated BOM consumption from active BOM.
4866,1238,101,84,4950.000,5049.000,4950.000,0.000,99.000,ml,Production Issue Store,BC-0004866,2025-01-23,4,Consumed,Generated BOM consumption from active BOM.
4867,1239,102,84,3000.000,3060.000,3000.000,0.000,60.000,ml,Production Issue Store,BC-0004867,2025-01-24,4,Consumed,Generated BOM consumption from active BOM.
4868,1239,102,85,240.000,244.800,240.000,0.000,4.800,g,Production Issue Store,BC-0004868,2025-01-24,5,Consumed,Generated BOM consumption from active BOM.
4869,1240,100,85,500.000,510.000,500.000,0.000,10.000,g,Production Issue Store,BC-0004869,2025-01-19,5,Consumed,Generated BOM consumption from active BOM.
4870,1240,100,86,250.000,255.000,250.000,0.000,5.000,g,Production Issue Store,BC-0004870,2025-01-19,6,Consumed,Generated BOM consumption from active BOM.
4871,1241,101,86,160.000,163.200,160.000,0.000,3.200,g,Production Issue Store,BC-0004871,2025-01-25,6,Consumed,Generated BOM consumption from active BOM.
