po_id,po_number,pr_id,vendor_id,department_id,po_date,expected_delivery_date,payment_terms,delivery_terms,billing_address,shipping_address,subtotal_amount,tax_amount,freight_charges,discount_amount,currency,po_status,approval_status,approved_by,approved_date,remarks
2047,PO-2025-2047,1897,32,4,2025-08-21,2025-09-07,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",462.28,83.21,950.00,0.00,INR,Issued,Approved,12,2025-08-21,Generated purchase order from approved PR.
2048,PO-2025-2048,1898,33,4,2025-08-19,2025-08-31,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",50758.40,9136.51,1025.00,0.00,INR,Issued,Approved,13,2025-08-19,Generated purchase order from approved PR.
2049,PO-2025-2049,1899,34,5,2025-08-21,2025-09-03,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",576.19,103.71,1100.00,0.00,INR,Issued,Approved,1,2025-08-21,Generated purchase order from approved PR.
2050,PO-2025-2050,1900,35,5,2025-08-19,2025-09-02,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",58035.00,10446.30,1175.00,0.00,INR,Issued,Approved,3,2025-08-19,Generated purchase order from approved PR.
2051,PO-2025-2051,1901,1,6,2025-08-21,2025-08-30,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2364.00,425.52,1250.00,0.00,INR,Issued,Approved,4,2025-08-21,Generated purchase order from approved PR.
2052,PO-2025-2052,1902,2,6,2025-08-22,2025-09-01,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",53033.75,9546.08,1325.00,0.00,INR,Issued,Approved,5,2025-08-22,Generated purchase order from approved PR.
2053,PO-2025-2053,1903,3,1,2025-08-20,2025-09-01,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",534.44,96.20,1400.00,0.00,INR,Issued,Approved,6,2025-08-20,Generated purchase order from approved PR.
2054,PO-2025-2054,1904,4,2,2025-08-19,2025-09-04,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1086.80,195.62,1475.00,0.00,INR,Issued,Approved,7,2025-08-19,Generated purchase order from approved PR.
2055,PO-2025-2055,1905,5,2,2025-08-24,2025-09-16,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",265.20,47.74,1550.00,0.00,INR,Issued,Approved,8,2025-08-24,Generated purchase order from approved PR.
2056,PO-2025-2056,1906,6,1,2025-08-21,2025-09-05,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",242.00,43.56,1625.00,0.00,INR,Issued,Approved,9,2025-08-21,Generated purchase order from approved PR.
2057,PO-2025-2057,1907,7,3,2025-08-23,2025-09-10,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",739.14,133.05,1700.00,0.00,INR,Issued,Approved,10,2025-08-23,Generated purchase order from approved PR.
2058,PO-2025-2058,1908,8,3,2025-08-24,2025-09-13,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",298.70,53.77,1775.00,0.00,INR,Issued,Approved,11,2025-08-24,Generated purchase order from approved PR.
2059,PO-2025-2059,1909,9,4,2025-08-26,2025-09-02,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",497.76,89.60,1850.00,0.00,INR,Issued,Approved,12,2025-08-26,Generated purchase order from approved PR.
2060,PO-2025-2060,1910,10,4,2025-08-23,2025-09-09,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",212.00,38.16,1925.00,0.00,INR,Issued,Approved,13,2025-08-23,Generated purchase order from approved PR.
2061,PO-2025-2061,1911,11,5,2025-08-24,2025-09-07,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1124.00,202.32,500.00,0.00,INR,Issued,Approved,1,2025-08-24,Generated purchase order from approved PR.
2062,PO-2025-2062,1912,12,5,2025-08-22,2025-09-06,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",30.45,5.48,575.00,0.00,INR,Issued,Approved,3,2025-08-22,Generated purchase order from approved PR.
2063,PO-2025-2063,1913,13,6,2025-08-26,2025-08-31,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",20600.86,3708.15,650.00,0.00,INR,Issued,Approved,4,2025-08-26,Generated purchase order from approved PR.
2064,PO-2025-2064,1914,14,6,2025-08-25,2025-09-16,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3310.56,595.90,725.00,0.00,INR,Issued,Approved,5,2025-08-25,Generated purchase order from approved PR.
2065,PO-2025-2065,1915,15,1,2025-08-26,2025-09-18,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",75620.40,13611.67,800.00,0.00,INR,Issued,Approved,6,2025-08-26,Generated purchase order from approved PR.
2066,PO-2025-2066,1916,16,2,2025-08-24,2025-08-29,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",13635.00,2454.30,875.00,0.00,INR,Issued,Approved,7,2025-08-24,Generated purchase order from approved PR.
2067,PO-2025-2067,1917,17,2,2025-08-27,2025-09-05,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",16925.00,3046.50,950.00,0.00,INR,Issued,Approved,8,2025-08-27,Generated purchase order from approved PR.
2068,PO-2025-2068,1918,18,1,2025-08-23,2025-08-31,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1225.70,220.63,1025.00,0.00,INR,Issued,Approved,9,2025-08-23,Generated purchase order from approved PR.
2069,PO-2025-2069,1919,19,3,2025-08-29,2025-09-17,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",34015.00,6122.70,1100.00,0.00,INR,Issued,Approved,10,2025-08-29,Generated purchase order from approved PR.
2070,PO-2025-2070,1920,20,3,2025-08-24,2025-09-09,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",262.35,47.22,1175.00,0.00,INR,Issued,Approved,11,2025-08-24,Generated purchase order from approved PR.
2071,PO-2025-2071,1921,21,4,2025-08-26,2025-09-03,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",8280.00,1490.40,1250.00,0.00,INR,Issued,Approved,12,2025-08-26,Generated purchase order from approved PR.
2072,PO-2025-2072,1922,22,4,2025-08-30,2025-09-19,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",3020.64,543.72,1325.00,0.00,INR,Issued,Approved,13,2025-08-30,Generated purchase order from approved PR.
2073,PO-2025-2073,1923,23,5,2025-08-26,2025-09-06,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",607.70,109.39,1400.00,0.00,INR,Issued,Approved,1,2025-08-26,Generated purchase order from approved PR.
2074,PO-2025-2074,1924,24,5,2025-08-29,2025-09-11,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",588.75,105.98,1475.00,0.00,INR,Issued,Approved,3,2025-08-29,Generated purchase order from approved PR.
2075,PO-2025-2075,1925,25,6,2025-08-26,2025-09-07,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",314.96,56.69,1550.00,0.00,INR,Issued,Approved,4,2025-08-26,Generated purchase order from approved PR.
2076,PO-2025-2076,1926,26,6,2025-08-27,2025-09-10,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",64.00,11.52,1625.00,0.00,INR,Issued,Approved,5,2025-08-27,Generated purchase order from approved PR.
2077,PO-2025-2077,1927,27,1,2025-08-26,2025-09-09,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",8527.20,1534.90,1700.00,0.00,INR,Issued,Approved,6,2025-08-26,Generated purchase order from approved PR.
2078,PO-2025-2078,1928,28,2,2025-08-29,2025-09-08,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",565.02,101.70,1775.00,0.00,INR,Issued,Approved,7,2025-08-29,Generated purchase order from approved PR.
2079,PO-2025-2079,1929,29,2,2025-08-28,2025-09-10,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",836.00,150.48,1850.00,0.00,INR,Issued,Approved,8,2025-08-28,Generated purchase order from approved PR.
2080,PO-2025-2080,1930,30,1,2025-08-28,2025-09-19,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",2463.44,443.42,1925.00,0.00,INR,Issued,Approved,9,2025-08-28,Generated purchase order from approved PR.
2081,PO-2025-2081,1931,31,3,2025-08-29,2025-09-12,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1304.00,234.72,500.00,0.00,INR,Issued,Approved,10,2025-08-29,Generated purchase order from approved PR.
2082,PO-2025-2082,1932,32,3,2025-08-28,2025-09-19,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1510.32,271.86,575.00,0.00,INR,Issued,Approved,11,2025-08-28,Generated purchase order from approved PR.
2083,PO-2025-2083,1933,33,4,2025-08-27,2025-09-11,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",478332.00,86099.76,650.00,0.00,INR,Issued,Approved,12,2025-08-27,Generated purchase order from approved PR.
2084,PO-2025-2084,1934,34,4,2025-08-30,2025-09-18,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",33436.20,6018.52,725.00,0.00,INR,Issued,Approved,13,2025-08-30,Generated purchase order from approved PR.
2085,PO-2025-2085,1935,35,5,2025-08-31,2025-09-10,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",407464.00,73343.52,800.00,0.00,INR,Issued,Approved,1,2025-08-31,Generated purchase order from approved PR.
2086,PO-2025-2086,1936,1,5,2025-08-29,2025-09-18,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",113845.50,20492.19,875.00,0.00,INR,Issued,Approved,3,2025-08-29,Generated purchase order from approved PR.
2087,PO-2025-2087,1937,2,6,2025-08-31,2025-09-10,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",919996.00,165599.28,950.00,0.00,INR,Issued,Approved,4,2025-08-31,Generated purchase order from approved PR.
2088,PO-2025-2088,1938,3,6,2025-09-03,2025-09-08,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",4366.44,785.96,1025.00,0.00,INR,Issued,Approved,5,2025-09-03,Generated purchase order from approved PR.
2089,PO-2025-2089,1939,4,1,2025-09-02,2025-09-10,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1504.80,270.86,1100.00,0.00,INR,Issued,Approved,6,2025-09-02,Generated purchase order from approved PR.
2090,PO-2025-2090,1940,5,2,2025-08-30,2025-09-04,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",13489.94,2428.19,1175.00,0.00,INR,Issued,Approved,7,2025-08-30,Generated purchase order from approved PR.
2091,PO-2025-2091,1941,6,2,2025-08-31,2025-09-22,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",11520.00,2073.60,1250.00,0.00,INR,Issued,Approved,8,2025-08-31,Generated purchase order from approved PR.
2092,PO-2025-2092,1942,7,1,2025-09-03,2025-09-26,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",8268.08,1488.25,1325.00,0.00,INR,Issued,Approved,9,2025-09-03,Generated purchase order from approved PR.
2093,PO-2025-2093,1943,8,3,2025-09-01,2025-09-20,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",42487.50,7647.75,1400.00,0.00,INR,Issued,Approved,10,2025-09-01,Generated purchase order from approved PR.
2094,PO-2025-2094,1944,9,3,2025-08-31,2025-09-07,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",1651.10,297.20,1475.00,0.00,INR,Issued,Approved,11,2025-08-31,Generated purchase order from approved PR.
2095,PO-2025-2095,1945,10,4,2025-09-01,2025-09-23,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",36633.60,6594.05,1550.00,0.00,INR,Issued,Approved,12,2025-09-01,Generated purchase order from approved PR.
2096,PO-2025-2096,1946,11,4,2025-09-05,2025-09-24,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",506.40,91.15,1625.00,0.00,INR,Issued,Approved,13,2025-09-05,Generated purchase order from approved PR.
2097,PO-2025-2097,1947,12,5,2025-09-07,2025-09-18,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",81849.60,14732.93,1700.00,0.00,INR,Issued,Approved,1,2025-09-07,Generated purchase order from approved PR.
2098,PO-2025-2098,1948,13,5,2025-09-07,2025-09-21,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",576.80,103.82,1775.00,0.00,INR,Issued,Approved,3,2025-09-07,Generated purchase order from approved PR.
2099,PO-2025-2099,1949,14,6,2025-09-05,2025-09-22,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",368676.00,66361.68,1850.00,0.00,INR,Issued,Approved,4,2025-09-05,Generated purchase order from approved PR.
2100,PO-2025-2100,1950,15,6,2025-09-06,2025-09-11,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",199.28,35.87,1925.00,0.00,INR,Issued,Approved,5,2025-09-06,Generated purchase order from approved PR.
2101,PO-2025-2101,1951,16,1,2025-09-03,2025-09-17,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",97200.00,17496.00,500.00,0.00,INR,Issued,Approved,6,2025-09-03,Generated purchase order from approved PR.
2102,PO-2025-2102,1952,17,2,2025-09-06,2025-09-24,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",129.92,23.39,575.00,0.00,INR,Issued,Approved,7,2025-09-06,Generated purchase order from approved PR.
2103,PO-2025-2103,1953,18,2,2025-09-07,2025-09-15,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",11618.40,2091.31,650.00,0.00,INR,Issued,Approved,8,2025-09-07,Generated purchase order from approved PR.
2104,PO-2025-2104,1954,19,1,2025-09-06,2025-09-19,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",255816.00,46046.88,725.00,0.00,INR,Issued,Approved,9,2025-09-06,Generated purchase order from approved PR.
2105,PO-2025-2105,1955,20,3,2025-09-10,2025-09-25,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",9794.40,1762.99,800.00,0.00,INR,Issued,Approved,10,2025-09-10,Generated purchase order from approved PR.
2106,PO-2025-2106,1956,21,3,2025-09-08,2025-09-26,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",316200.00,56916.00,875.00,0.00,INR,Issued,Approved,11,2025-09-08,Generated purchase order from approved PR.
2107,PO-2025-2107,1957,22,4,2025-09-06,2025-09-29,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",13195.00,2375.10,950.00,0.00,INR,Issued,Approved,12,2025-09-06,Generated purchase order from approved PR.
2108,PO-2025-2108,1958,23,4,2025-09-08,2025-09-29,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",627682.00,112982.76,1025.00,0.00,INR,Issued,Approved,13,2025-09-08,Generated purchase order from approved PR.
2109,PO-2025-2109,1959,24,5,2025-09-10,2025-09-26,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",7524.80,1354.46,1100.00,0.00,INR,Issued,Approved,1,2025-09-10,Generated purchase order from approved PR.
2110,PO-2025-2110,1960,25,5,2025-09-05,2025-09-21,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",25567.20,4602.10,1175.00,0.00,INR,Issued,Approved,3,2025-09-05,Generated purchase order from approved PR.
2111,PO-2025-2111,1961,26,6,2025-09-05,2025-09-21,45 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",68850.00,12393.00,1250.00,0.00,INR,Issued,Approved,4,2025-09-05,Generated purchase order from approved PR.
2112,PO-2025-2112,1962,27,6,2025-09-09,2025-09-24,60 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",60656.40,10918.15,1325.00,0.00,INR,Issued,Approved,5,2025-09-09,Generated purchase order from approved PR.
2113,PO-2025-2113,1963,28,1,2025-09-07,2025-09-13,30 Days,Door delivery to factory stores,"EV Motor Plant, Accounts Payable, Hosur","EV Motor Plant Central Stores, Hosur",95707.60,17227.37,1400.00,0.00,INR,Issued,Approved,6,2025-09-07,Generated purchase order from approved PR.
