production_order_item_id,production_order_id,item_id,planned_quantity,produced_quantity,accepted_quantity,rejected_quantity,uom,production_stage,line_status,remarks
2275,2275,100,34.000,31.000,31.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2276,2276,101,23.000,20.000,20.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2277,2277,102,39.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2278,2278,100,61.000,57.000,56.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2279,2279,101,43.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2280,2280,102,27.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2281,2281,100,45.000,43.000,42.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2282,2282,101,61.000,59.000,58.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2283,2283,102,19.000,16.000,16.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2284,2284,100,21.000,18.000,17.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2285,2285,101,8.000,5.000,5.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2286,2286,102,54.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2287,2287,100,52.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2288,2288,101,30.000,28.000,28.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2289,2289,102,56.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2290,2290,100,44.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2291,2291,101,62.000,58.000,58.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2292,2292,102,59.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2293,2293,100,61.000,58.000,58.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2294,2294,101,30.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2295,2295,102,40.000,39.000,39.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2296,2296,100,17.000,13.000,13.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2297,2297,101,57.000,54.000,53.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2298,2298,102,27.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2299,2299,100,32.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2300,2300,101,38.000,36.000,36.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2301,2301,102,51.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2302,2302,100,47.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2303,2303,101,60.000,58.000,58.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2304,2304,102,45.000,43.000,43.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2305,2305,100,50.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2306,2306,101,40.000,37.000,37.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2307,2307,102,29.000,26.000,26.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2308,2308,100,58.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2309,2309,101,26.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2310,2310,102,42.000,38.000,38.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2311,2311,100,24.000,22.000,21.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2312,2312,101,36.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2313,2313,102,30.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2314,2314,100,22.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2315,2315,101,53.000,50.000,49.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2316,2316,102,51.000,48.000,47.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2317,2317,100,48.000,45.000,44.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2318,2318,101,9.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2319,2319,102,18.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2320,2320,100,21.000,17.000,17.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2321,2321,101,48.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2322,2322,102,57.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2323,2323,100,28.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2324,2324,101,26.000,23.000,22.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2325,2325,102,38.000,36.000,35.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2326,2326,100,63.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2327,2327,101,27.000,25.000,24.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2328,2328,102,22.000,20.000,19.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2329,2329,100,37.000,33.000,32.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2330,2330,101,60.000,56.000,55.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2331,2331,102,47.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2332,2332,100,38.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2333,2333,101,48.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2334,2334,102,9.000,5.000,4.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2335,2335,100,46.000,45.000,45.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2336,2336,101,11.000,9.000,8.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2337,2337,102,25.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2338,2338,100,26.000,24.000,23.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2339,2339,101,44.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2340,2340,102,20.000,19.000,18.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2341,2341,100,19.000,18.000,17.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2342,2342,101,56.000,55.000,54.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2343,2343,102,33.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2344,2344,100,47.000,46.000,45.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2345,2345,101,39.000,37.000,36.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2346,2346,102,42.000,39.000,38.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2347,2347,100,44.000,42.000,42.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2348,2348,101,42.000,41.000,40.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2349,2349,102,57.000,54.000,54.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2350,2350,100,50.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2351,2351,101,25.000,22.000,22.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2352,2352,102,17.000,13.000,13.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2353,2353,100,56.000,52.000,52.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2354,2354,101,30.000,26.000,25.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2355,2355,102,25.000,21.000,20.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2356,2356,100,14.000,10.000,10.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2357,2357,101,37.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2358,2358,102,34.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2359,2359,100,52.000,49.000,49.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2360,2360,101,48.000,46.000,45.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2361,2361,102,46.000,44.000,43.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2362,2362,100,35.000,34.000,34.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2363,2363,101,54.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2364,2364,102,61.000,60.000,59.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2365,2365,100,53.000,50.000,50.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2366,2366,101,27.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2367,2367,102,23.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2368,2368,100,8.000,4.000,3.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2369,2369,101,64.000,60.000,60.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2370,2370,102,47.000,44.000,44.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2371,2371,100,56.000,55.000,55.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2372,2372,101,52.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2373,2373,102,28.000,27.000,27.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2374,2374,100,17.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2375,2375,101,8.000,7.000,6.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2376,2376,102,52.000,49.000,48.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2377,2377,100,22.000,19.000,19.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2378,2378,101,27.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2379,2379,102,55.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2380,2380,100,35.000,31.000,30.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2381,2381,101,61.000,58.000,57.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2382,2382,102,38.000,34.000,33.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2383,2383,100,53.000,52.000,51.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2384,2384,101,14.000,12.000,11.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2385,2385,102,29.000,25.000,25.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2386,2386,100,16.000,13.000,13.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2387,2387,101,12.000,8.000,8.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2388,2388,102,62.000,58.000,58.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2389,2389,100,37.000,33.000,33.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2390,2390,101,28.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2391,2391,102,31.000,27.000,26.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2392,2392,100,21.000,17.000,16.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2393,2393,101,14.000,11.000,10.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2394,2394,102,57.000,56.000,56.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2395,2395,100,13.000,9.000,9.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2396,2396,101,28.000,24.000,24.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
2397,2397,102,15.000,14.000,13.000,1.000,No,Final Motor Assembly,Completed,Generated production output line.
2398,2398,100,58.000,55.000,55.000,0.000,No,Final Motor Assembly,Completed,Generated production output line.
