bom_consumption_id,production_order_item_id,finished_item_id,consumed_item_id,planned_quantity,issued_quantity,actual_consumed_quantity,returned_quantity,wastage_quantity,uom,warehouse_location,batch_number,consumption_date,consumed_by,transaction_status,remarks,created_at,updated_at
2048,235,106,82,184.000,187.312,184.000,1.840,1.472,ml,ROTR_WIP,CON003-20250413-2354,2025-04-13,1,Consumed,Consumed material consumption for PROD202504120235; Rotor Assembly,2025-04-13 09:31:00,2025-04-13 16:23:00
2049,235,106,83,184.000,187.312,184.000,0.000,3.312,g,ROTR_WIP,CON004-20250415-2355,2025-04-15,1,Consumed,Consumed material consumption for PROD202504120235; Rotor Assembly,2025-04-15 09:38:00,2025-04-15 16:34:00
2050,235,106,26,184.000,187.680,184.000,3.680,0.000,No,ROTR_WIP,SEA001-20250417-2356,2025-04-17,1,Consumed,Consumed material consumption for PROD202504120235; Rotor Assembly,2025-04-17 09:45:00,2025-04-17 16:45:00
2051,236,107,7,25.000,8.908,8.750,0.000,0.158,No,ROTR_WIP,MAG001-20261209-2357,2026-12-09,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-09 09:52:00,2026-12-09 16:56:00
2052,236,107,10,31.250,20.719,20.313,0.406,0.000,No,ROTR_WIP,MEC001-20261211-2358,2026-12-11,1,Partially Consumed,Partially Consumed material consumption for PROD202612090236; Rotor Assembly,2026-12-11 09:59:00,2026-12-11 16:07:00
2053,236,107,13,12.500,4.454,4.375,0.044,0.035,No,ROTR_WIP,MEC004-20261209-2359,2026-12-09,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-09 09:06:00,2026-12-09 16:18:00
2054,236,107,23,50.000,17.815,17.500,0.000,0.315,No,ROTR_WIP,BRG001-20261211-2360,2026-12-11,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-11 09:13:00,2026-12-11 16:29:00
2055,236,107,21,2.000,1.326,1.300,0.026,0.000,No,ROTR_WIP,MEC012-20261209-2361,2026-12-09,1,Partially Consumed,Partially Consumed material consumption for PROD202612090236; Rotor Assembly,2026-12-09 09:20:00,2026-12-09 16:40:00
2056,236,107,78,1.250,0.442,0.438,0.000,0.004,No,ROTR_WIP,FAS016-20261211-2362,2026-12-11,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-11 09:27:00,2026-12-11 16:51:00
2057,236,107,79,100.000,35.630,35.000,0.000,0.630,No,ROTR_WIP,FAS017-20261209-2363,2026-12-09,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-09 09:34:00,2026-12-09 16:02:00
2058,236,107,82,100.000,66.300,65.000,1.300,0.000,ml,ROTR_WIP,CON003-20261211-2364,2026-12-11,1,Partially Consumed,Partially Consumed material consumption for PROD202612090236; Rotor Assembly,2026-12-11 09:41:00,2026-12-11 16:13:00
2059,236,107,83,100.000,35.280,35.000,0.000,0.280,g,ROTR_WIP,CON004-20261209-2365,2026-12-09,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-09 09:48:00,2026-12-09 16:24:00
2060,236,107,26,100.000,35.630,35.000,0.000,0.630,No,ROTR_WIP,SEA001-20261211-2366,2026-12-11,1,Issued,Issued material consumption for PROD202612090236; Rotor Assembly,2026-12-11 09:55:00,2026-12-11 16:35:00
2061,237,108,7,37.500,0.000,0.000,0.000,0.000,No,ROTR_WIP,MAG001-20250514-2367,2025-05-14,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-14 09:02:00,2025-05-14 16:46:00
2062,237,108,10,46.875,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC001-20250516-2368,2025-05-16,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-16 09:09:00,2025-05-16 16:57:00
2063,237,108,13,18.750,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC004-20250513-2369,2025-05-13,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-13 09:16:00,2025-05-13 16:08:00
2064,237,108,23,75.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,BRG001-20250515-2370,2025-05-15,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-15 09:23:00,2025-05-15 16:19:00
2065,237,108,21,3.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC012-20250517-2371,2025-05-17,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-17 09:30:00,2025-05-17 16:30:00
2066,237,108,78,1.875,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS016-20250514-2372,2025-05-14,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-14 09:37:00,2025-05-14 16:41:00
2067,237,108,79,150.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS017-20250516-2373,2025-05-16,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-16 09:44:00,2025-05-16 16:52:00
2068,237,108,82,150.000,0.000,0.000,0.000,0.000,ml,ROTR_WIP,CON003-20250513-2374,2025-05-13,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-13 09:51:00,2025-05-13 16:03:00
2069,237,108,83,150.000,0.000,0.000,0.000,0.000,g,ROTR_WIP,CON004-20250515-2375,2025-05-15,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-15 09:58:00,2025-05-15 16:14:00
2070,237,108,26,150.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,SEA001-20250517-2376,2025-05-17,1,Planned,Planned material consumption for PROD202505130237; Rotor Assembly,2025-05-17 09:05:00,2025-05-17 16:25:00
2071,238,106,7,47.500,0.000,0.000,0.000,0.000,No,ROTR_WIP,MAG001-20250520-2377,2025-05-20,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-20 09:12:00,2025-05-20 16:36:00
2072,238,106,10,59.375,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC001-20250522-2378,2025-05-22,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-22 09:19:00,2025-05-22 16:47:00
2073,238,106,13,23.750,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC004-20250519-2379,2025-05-19,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-19 09:26:00,2025-05-19 16:58:00
2074,238,106,23,95.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,BRG001-20250521-2380,2025-05-21,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-21 09:33:00,2025-05-21 16:09:00
2075,238,106,21,3.800,0.000,0.000,0.000,0.000,No,ROTR_WIP,MEC012-20250523-2381,2025-05-23,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-23 09:40:00,2025-05-23 16:20:00
2076,238,106,78,2.375,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS016-20250520-2382,2025-05-20,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-20 09:47:00,2025-05-20 16:31:00
2077,238,106,79,190.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,FAS017-20250522-2383,2025-05-22,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-22 09:54:00,2025-05-22 16:42:00
2078,238,106,82,190.000,0.000,0.000,0.000,0.000,ml,ROTR_WIP,CON003-20250519-2384,2025-05-19,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-19 09:01:00,2025-05-19 16:53:00
2079,238,106,83,190.000,0.000,0.000,0.000,0.000,g,ROTR_WIP,CON004-20250521-2385,2025-05-21,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-21 09:08:00,2025-05-21 16:04:00
2080,238,106,26,190.000,0.000,0.000,0.000,0.000,No,ROTR_WIP,SEA001-20250523-2386,2025-05-23,1,Planned,Planned material consumption for PROD202505190238; Rotor Assembly,2025-05-23 09:15:00,2025-05-23 16:15:00
2081,239,107,7,57.500,20.487,20.125,0.000,0.362,No,ROTR_WIP,MAG001-20250518-2387,2025-05-18,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-18 09:22:00,2025-05-18 16:26:00
2082,239,107,10,71.875,25.659,25.156,0.503,0.000,No,ROTR_WIP,MEC001-20250520-2388,2025-05-20,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-20 09:29:00,2025-05-20 16:37:00
2083,239,107,13,28.750,10.245,10.063,0.101,0.081,No,ROTR_WIP,MEC004-20250517-2389,2025-05-17,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-17 09:36:00,2025-05-17 16:48:00
2084,239,107,23,115.000,40.975,40.250,0.000,0.725,No,ROTR_WIP,BRG001-20250519-2390,2025-05-19,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-19 09:43:00,2025-05-19 16:59:00
2085,239,107,21,4.600,1.642,1.610,0.032,0.000,No,ROTR_WIP,MEC012-20250521-2391,2025-05-21,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-21 09:50:00,2025-05-21 16:10:00
2086,239,107,78,2.875,1.014,1.006,0.000,0.008,No,ROTR_WIP,FAS016-20250518-2392,2025-05-18,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-18 09:57:00,2025-05-18 16:21:00
2087,239,107,79,230.000,81.949,80.500,0.000,1.449,No,ROTR_WIP,FAS017-20250520-2393,2025-05-20,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-20 09:04:00,2025-05-20 16:32:00
2088,239,107,82,230.000,82.110,80.500,1.610,0.000,ml,ROTR_WIP,CON003-20250517-2394,2025-05-17,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-17 09:11:00,2025-05-17 16:43:00
2089,239,107,83,230.000,81.144,80.500,0.000,0.644,g,ROTR_WIP,CON004-20250519-2395,2025-05-19,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-19 09:18:00,2025-05-19 16:54:00
2090,239,107,26,230.000,81.949,80.500,0.000,1.449,No,ROTR_WIP,SEA001-20250521-2396,2025-05-21,1,Issued,Issued material consumption for PROD202505170239; Rotor Assembly,2025-05-21 09:25:00,2025-05-21 16:05:00
2091,240,108,7,70.000,24.696,24.500,0.000,0.196,No,ROTR_WIP,MAG001-20250704-2397,2025-07-04,1,Issued,Issued material consumption for PROD202507020240; Rotor Assembly,2025-07-04 09:32:00,2025-07-04 16:16:00
2092,240,108,10,87.500,31.176,30.625,0.000,0.551,No,ROTR_WIP,MEC001-20250706-2398,2025-07-06,1,Issued,Issued material consumption for PROD202507020240; Rotor Assembly,2025-07-06 09:39:00,2025-07-06 16:27:00
2093,240,108,13,35.000,12.495,12.250,0.245,0.000,No,ROTR_WIP,MEC004-20250702-2399,2025-07-02,1,Issued,Issued material consumption for PROD202507020240; Rotor Assembly,2025-07-02 09:46:00,2025-07-02 16:38:00
2094,240,108,23,140.000,49.392,49.000,0.000,0.392,No,ROTR_WIP,BRG001-20250704-2400,2025-07-04,1,Issued,Issued material consumption for PROD202507020240; Rotor Assembly,2025-07-04 09:53:00,2025-07-04 16:49:00
2095,240,108,21,5.600,1.995,1.960,0.000,0.035,No,ROTR_WIP,MEC012-20250706-2401,2025-07-06,1,Issued,Issued material consumption for PROD202507020240; Rotor Assembly,2025-07-06 09:00:00,2025-07-06 16:00:00
2096,241,100,103,40.000,40.000,40.000,0.000,0.000,No,ASMB_WIP,SFG-ST15-2026-12-26-241,2026-12-26,1,Closed,Assembly consumption of Finished Stator 1.5kW.,2026-12-26 09:07:00,2026-12-26 16:11:00
2097,241,100,106,40.000,40.000,40.000,0.000,0.000,No,ASMB_WIP,SFG-RT15-2026-12-28-241,2026-12-28,1,Consumed,Assembly consumption of Finished Rotor 1.5kW.,2026-12-28 09:14:00,2026-12-28 16:22:00
2098,241,100,16,40.000,40.960,40.000,0.000,0.960,No,Mechanical Store,MEC007-20261226-2407,2026-12-26,1,Consumed,Consumed material consumption for PROD202612240241; Final Motor Assembly,2026-12-26 09:42:00,2026-12-26 16:06:00
2099,242,101,104,18.000,18.000,18.000,0.000,0.000,No,ASMB_WIP,SFG-ST30-2025-07-24-242,2025-07-24,1,Consumed,Assembly consumption of Finished Stator 3kW.,2025-07-24 09:49:00,2025-07-24 16:17:00
2100,242,101,107,18.000,18.000,18.000,0.000,0.000,No,ASMB_WIP,SFG-RT30-2025-07-22-242,2025-07-22,1,Consumed,Assembly consumption of Finished Rotor 3kW.,2025-07-22 09:56:00,2025-07-22 16:28:00
2101,242,101,17,18.000,18.432,18.000,0.000,0.432,No,Mechanical Store,MEC008-20250722-2413,2025-07-22,1,Consumed,Consumed material consumption for PROD202507210242; Final Motor Assembly,2025-07-22 09:24:00,2025-07-22 16:12:00
2102,242,101,19,18.000,18.072,18.000,0.000,0.072,No,Mechanical Store,MEC010-20250724-2414,2025-07-24,1,Consumed,Consumed material consumption for PROD202507210242; Final Motor Assembly,2025-07-24 09:31:00,2025-07-24 16:23:00
2103,243,102,105,24.000,15.000,15.000,0.000,0.000,No,ASMB_WIP,SFG-ST75-2025-08-09-243,2025-08-09,1,Partially Consumed,Assembly consumption of Finished Stator 7.5kW.,2025-08-09 09:38:00,2025-08-09 16:34:00
2104,243,102,108,24.000,15.000,15.000,0.000,0.000,No,ASMB_WIP,SFG-RT75-2025-08-07-243,2025-08-07,1,Returned,Assembly consumption of Finished Rotor 7.5kW.,2025-08-07 09:45:00,2025-08-07 16:45:00
2105,243,102,18,15.000,15.300,15.000,0.300,0.000,No,Mechanical Store,MEC009-20250807-2420,2025-08-07,1,Returned,Returned material consumption for PROD202508070243; Final Motor Assembly,2025-08-07 09:13:00,2025-08-07 16:29:00
2106,243,102,19,15.000,9.828,9.750,0.000,0.078,No,Mechanical Store,MEC010-20250809-2421,2025-08-09,1,Partially Consumed,Partially Consumed material consumption for PROD202508070243; Final Motor Assembly,2025-08-09 09:20:00,2025-08-09 16:40:00
2107,243,102,20,15.000,15.270,15.000,0.000,0.270,No,Mechanical Store,MEC011-20250807-2422,2025-08-07,1,Returned,Returned material consumption for PROD202508070243; Final Motor Assembly,2025-08-07 09:27:00,2025-08-07 16:51:00
2108,244,103,29,30.000,10.689,10.500,0.000,0.189,kg,STAT_WIP,ELE001-20250812-2423,2025-08-12,1,Issued,Issued material consumption for PROD202508090244; Stator Assembly,2025-08-12 09:34:00,2025-08-12 16:02:00
2109,244,103,55,37.500,24.863,24.375,0.488,0.000,No,STAT_WIP,INS001-20250810-2424,2025-08-10,1,Partially Consumed,Partially Consumed material consumption for PROD202508090244; Stator Assembly,2025-08-10 09:41:00,2025-08-10 16:13:00
2110,244,103,58,15.000,5.292,5.250,0.000,0.042,No,STAT_WIP,INS004-20250812-2425,2025-08-12,1,Issued,Issued material consumption for PROD202508090244; Stator Assembly,2025-08-12 09:48:00,2025-08-12 16:24:00
2111,244,103,59,60.000,21.378,21.000,0.000,0.378,No,STAT_WIP,INS005-20250810-2426,2025-08-10,1,Issued,Issued material consumption for PROD202508090244; Stator Assembly,2025-08-10 09:55:00,2025-08-10 16:35:00
2112,244,103,80,2.400,1.591,1.560,0.031,0.000,ml,STAT_WIP,CON001-20250812-2427,2025-08-12,1,Partially Consumed,Partially Consumed material consumption for PROD202508090244; Stator Assembly,2025-08-12 09:02:00,2025-08-12 16:46:00
2113,244,103,81,1.500,0.529,0.525,0.000,0.004,g,STAT_WIP,CON002-20250810-2428,2025-08-10,1,Issued,Issued material consumption for PROD202508090244; Stator Assembly,2025-08-10 09:09:00,2025-08-10 16:57:00
2114,244,103,63,120.000,42.756,42.000,0.000,0.756,No,STAT_WIP,FAS001-20250812-2429,2025-08-12,1,Issued,Issued material consumption for PROD202508090244; Stator Assembly,2025-08-12 09:16:00,2025-08-12 16:08:00
2115,244,103,66,120.000,79.560,78.000,1.560,0.000,No,STAT_WIP,FAS004-20250810-2430,2025-08-10,1,Partially Consumed,Partially Consumed material consumption for PROD202508090244; Stator Assembly,2025-08-10 09:23:00,2025-08-10 16:19:00
2116,244,103,69,120.000,42.336,42.000,0.000,0.336,No,STAT_WIP,FAS007-20250812-2431,2025-08-12,1,Issued,Issued material consumption for PROD202508090244; Stator Assembly,2025-08-12 09:30:00,2025-08-12 16:30:00
2117,245,104,29,60.000,0.000,0.000,0.000,0.000,kg,STAT_WIP,ELE001-20250901-2432,2025-09-01,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-01 09:37:00,2025-09-01 16:41:00
2118,245,104,55,75.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS001-20250903-2433,2025-09-03,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-03 09:44:00,2025-09-03 16:52:00
2119,245,104,58,30.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS004-20250905-2434,2025-09-05,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-05 09:51:00,2025-09-05 16:03:00
2120,245,104,59,120.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS005-20250901-2435,2025-09-01,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-01 09:58:00,2025-09-01 16:14:00
2121,245,104,80,4.800,0.000,0.000,0.000,0.000,ml,STAT_WIP,CON001-20250903-2436,2025-09-03,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-03 09:05:00,2025-09-03 16:25:00
2122,245,104,81,3.000,0.000,0.000,0.000,0.000,g,STAT_WIP,CON002-20250905-2437,2025-09-05,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-05 09:12:00,2025-09-05 16:36:00
2123,245,104,63,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS001-20250901-2438,2025-09-01,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-01 09:19:00,2025-09-01 16:47:00
2124,245,104,66,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS004-20250903-2439,2025-09-03,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-03 09:26:00,2025-09-03 16:58:00
2125,245,104,69,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS007-20250905-2440,2025-09-05,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-05 09:33:00,2025-09-05 16:09:00
2126,245,104,72,240.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS010-20250901-2441,2025-09-01,1,Planned,Planned material consumption for PROD202508310245; Stator Assembly,2025-09-01 09:40:00,2025-09-01 16:20:00
2127,246,105,29,75.000,0.000,0.000,0.000,0.000,kg,STAT_WIP,ELE001-20270113-2442,2027-01-13,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-13 09:47:00,2027-01-13 16:31:00
2128,246,105,55,93.750,0.000,0.000,0.000,0.000,No,STAT_WIP,INS001-20270109-2443,2027-01-09,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-09 09:54:00,2027-01-09 16:42:00
2129,246,105,58,37.500,0.000,0.000,0.000,0.000,No,STAT_WIP,INS004-20270111-2444,2027-01-11,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-11 09:01:00,2027-01-11 16:53:00
2130,246,105,59,150.000,0.000,0.000,0.000,0.000,No,STAT_WIP,INS005-20270113-2445,2027-01-13,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-13 09:08:00,2027-01-13 16:04:00
2131,246,105,80,6.000,0.000,0.000,0.000,0.000,ml,STAT_WIP,CON001-20270109-2446,2027-01-09,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-09 09:15:00,2027-01-09 16:15:00
2132,246,105,81,3.750,0.000,0.000,0.000,0.000,g,STAT_WIP,CON002-20270111-2447,2027-01-11,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-11 09:22:00,2027-01-11 16:26:00
2133,246,105,63,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS001-20270113-2448,2027-01-13,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-13 09:29:00,2027-01-13 16:37:00
2134,246,105,66,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS004-20270109-2449,2027-01-09,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-09 09:36:00,2027-01-09 16:48:00
2135,246,105,69,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS007-20270111-2450,2027-01-11,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-11 09:43:00,2027-01-11 16:59:00
2136,246,105,72,300.000,0.000,0.000,0.000,0.000,No,STAT_WIP,FAS010-20270113-2451,2027-01-13,1,Planned,Planned material consumption for PROD202701080246; Stator Assembly,2027-01-13 09:50:00,2027-01-13 16:10:00
2137,247,106,7,17.500,17.710,17.500,0.000,0.210,No,ROTR_WIP,MAG001-20250924-2452,2025-09-24,1,Returned,Returned material consumption for PROD202509230247; Rotor Assembly,2025-09-24 09:57:00,2025-09-24 16:21:00
2138,247,106,10,21.875,22.400,21.875,0.000,0.525,No,ROTR_WIP,MEC001-20250926-2453,2025-09-26,1,Returned,Returned material consumption for PROD202509230247; Rotor Assembly,2025-09-26 09:04:00,2025-09-26 16:32:00
2139,247,106,13,8.750,8.873,8.750,0.088,0.035,No,ROTR_WIP,MEC004-20250925-2454,2025-09-25,1,Returned,Returned material consumption for PROD202509230247; Rotor Assembly,2025-09-25 09:11:00,2025-09-25 16:43:00
2140,247,106,23,35.000,35.420,35.000,0.000,0.420,No,ROTR_WIP,BRG001-20250924-2455,2025-09-24,1,Returned,Returned material consumption for PROD202509230247; Rotor Assembly,2025-09-24 09:18:00,2025-09-24 16:54:00
2141,247,106,21,1.400,1.434,1.400,0.000,0.034,No,ROTR_WIP,MEC012-20250926-2456,2025-09-26,1,Returned,Returned material consumption for PROD202509230247; Rotor Assembly,2025-09-26 09:25:00,2025-09-26 16:05:00
2142,247,106,78,0.875,0.879,0.875,0.000,0.004,No,ROTR_WIP,FAS016-20250925-2457,2025-09-25,1,Returned,Returned material consumption for PROD202509230247; Rotor Assembly,2025-09-25 09:32:00,2025-09-25 16:16:00
