po_item_id,po_id,pr_item_id,item_id,ordered_quantity,uom,unit_price,line_subtotal,tax_rate,tax_amount,discount_amount,line_total,expected_delivery_date,received_quantity,pending_quantity,line_status,remarks,created_at,updated_at
797,266,285,47,609.600,Set,118.110236,72000.00,18.00,12960.00,0.00,84960.00,2026-02-07,426.720,182.880,Partially Received,PO line converted from PR item 285 for Wiring Harness Automotive,2026-02-01 14:51:00,2026-02-01 15:51:00
798,267,286,28,234.400,No,23.701195,5555.56,18.00,1000.00,83.33,6472.23,2026-02-11,234.400,0.000,Fully Received,PO line converted from PR item 286 for Oil Seal Heavy Duty,2026-02-05 14:54:00,2026-02-05 15:54:00
799,267,286,28,102.550,No,81.261141,8333.33,18.00,1500.00,125.00,9708.33,2026-02-12,102.550,0.000,Fully Received,PO line converted from PR item 286 for Oil Seal Heavy Duty,2026-02-05 14:57:00,2026-02-05 15:57:00
800,267,286,28,146.500,No,75.843754,11111.11,18.00,2000.00,166.67,12944.44,2026-02-13,146.500,0.000,Fully Received,PO line converted from PR item 286 for Oil Seal Heavy Duty,2026-02-05 14:00:00,2026-02-05 15:00:00
801,268,287,41,252.700,No,382.836803,96742.86,18.00,17413.71,0.00,114156.57,2026-02-14,252.700,0.000,Closed,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:03:00,2026-02-07 15:03:00
802,268,287,41,361.000,No,401.978643,145114.29,18.00,26120.57,0.00,171234.86,2026-02-15,361.000,0.000,Closed,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:06:00,2026-02-07 15:06:00
803,268,287,41,469.300,No,412.285766,193485.71,18.00,34827.43,0.00,228313.14,2026-02-10,469.300,0.000,Closed,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:09:00,2026-02-07 15:09:00
804,268,287,41,577.600,No,418.727735,241857.14,18.00,43534.29,0.00,285391.43,2026-02-11,577.600,0.000,Closed,PO line converted from PR item 287 for Resolver / Encoder,2026-02-07 14:12:00,2026-02-07 15:12:00
805,269,288,80,3612.500,ml,0.692042,2500.00,18.00,450.00,0.00,2950.00,2026-02-24,0.000,3612.500,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:15:00,2026-02-16 15:15:00
806,269,288,80,4696.250,ml,0.798509,3750.00,18.00,675.00,0.00,4425.00,2026-02-19,0.000,4696.250,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:18:00,2026-02-16 15:18:00
807,269,288,80,5780.000,ml,0.865052,5000.00,18.00,900.00,0.00,5900.00,2026-02-20,0.000,5780.000,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:21:00,2026-02-16 15:21:00
808,269,288,80,2528.750,ml,2.471577,6250.00,18.00,1125.00,0.00,7375.00,2026-02-21,0.000,2528.750,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:24:00,2026-02-16 15:24:00
809,269,288,80,3612.500,ml,2.076125,7500.00,18.00,1350.00,0.00,8850.00,2026-02-22,0.000,3612.500,Ordered,PO line converted from PR item 288 for Insulating Varnish,2026-02-16 14:27:00,2026-02-16 15:27:00
810,270,289,1,34.450,No,2740.203193,94400.00,18.00,16992.00,0.00,111392.00,2026-02-21,34.450,0.000,Fully Received,PO line converted from PR item 289 for Stator Core 1.5 kW,2026-02-18 14:30:00,2026-02-18 15:30:00
811,271,,36,115.200,No,225.694444,26000.00,18.00,4680.00,390.00,30290.00,2025-05-04,0.000,115.200,Ordered,Direct PO line for Electrical Components - Terminal Block Heavy Duty,2025-04-30 14:33:00,2025-04-30 15:33:00
812,271,,29,16.100,kg,2422.360248,39000.00,18.00,7020.00,585.00,45435.00,2025-05-05,0.000,16.100,Ordered,Direct PO line for Electrical Components - Copper Wire 1.00 mm,2025-04-30 14:36:00,2025-04-30 15:36:00
813,272,,3,1.400,No,17828.728571,24960.22,18.00,4492.84,0.00,29453.06,2025-05-16,1.400,0.000,Fully Received,Direct PO line for Core Components - Stator Core 7.5 kW,2025-05-11 14:39:00,2025-05-11 15:39:00
814,272,,6,3.500,No,10697.237143,37440.33,18.00,6739.26,0.00,44179.59,2025-05-17,1.400,2.100,Partially Received,Direct PO line for Core Components - Rotor Core 7.5 kW,2025-05-11 14:42:00,2025-05-11 15:42:00
815,272,,3,5.200,No,9600.086538,49920.45,18.00,8985.68,0.00,58906.13,2025-05-18,2.860,2.340,Partially Received,Direct PO line for Core Components - Stator Core 7.5 kW,2025-05-11 14:45:00,2025-05-11 15:45:00
816,273,,7,85.000,No,360.742824,30663.14,18.00,5519.37,0.00,36182.51,2025-05-28,85.000,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2025-05-22 14:48:00,2025-05-22 15:48:00
817,273,,7,166.400,No,276.410517,45994.71,18.00,8279.05,0.00,54273.76,2025-05-29,166.400,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2025-05-22 14:51:00,2025-05-22 15:51:00
818,273,,7,272.800,No,224.803116,61326.29,18.00,11038.73,0.00,72365.02,2025-05-30,272.800,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2025-05-22 14:54:00,2025-05-22 15:54:00
819,273,,7,149.100,No,514.137223,76657.86,18.00,13798.41,0.00,90456.27,2025-05-25,149.100,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2025-05-22 14:57:00,2025-05-22 15:57:00
820,274,,86,20148.050,g,1.846149,37196.30,18.00,6695.33,0.00,43891.63,2025-06-09,20148.050,0.000,Closed,Direct PO line for Consumables - Flux,2025-06-02 14:00:00,2025-06-02 15:00:00
821,274,,11,59.200,No,942.473818,55794.45,18.00,10043.00,0.00,65837.45,2025-06-10,59.200,0.000,Closed,Direct PO line for Mechanical Components - Motor Shaft EN19,2025-06-02 14:03:00,2025-06-02 15:03:00
822,274,,14,118.300,No,628.846999,74392.60,18.00,13390.67,0.00,87783.27,2025-06-05,118.300,0.000,Closed,Direct PO line for Mechanical Components - Rotor Sleeve SS 0.6 mm,2025-06-02 14:06:00,2025-06-02 15:06:00
823,274,,17,19.500,No,4768.756410,92990.75,18.00,16738.34,0.00,109729.09,2025-06-06,19.500,0.000,Closed,Direct PO line for Mechanical Components - Housing 3 kW,2025-06-02 14:09:00,2025-06-02 15:09:00
824,274,,20,161.200,No,692.238834,111588.90,18.00,20086.00,0.00,131674.90,2025-06-07,161.200,0.000,Closed,Direct PO line for Mechanical Components - Rear End Cover,2025-06-02 14:12:00,2025-06-02 15:12:00
825,275,,15,1122.400,No,525.021383,589284.00,18.00,106071.12,0.00,695355.12,2025-06-21,0.000,1122.400,Ordered,Direct PO line for Mechanical Components - Rotor Sleeve SS 0.8 mm,2025-06-13 14:15:00,2025-06-13 15:15:00
826,276,,23,176.750,No,343.094767,60642.00,18.00,10915.56,0.00,71557.56,2025-06-27,0.000,176.750,Ordered,Direct PO line for Bearings - Bearing 6202-2RS,2025-06-24 14:18:00,2025-06-24 15:18:00
827,276,,23,379.000,No,240.007916,90963.00,18.00,16373.34,0.00,107336.34,2025-06-28,0.000,379.000,Ordered,Direct PO line for Bearings - Bearing 6202-2RS,2025-06-24 14:21:00,2025-06-24 15:21:00
828,277,,42,4.000,No,6051.445000,24205.78,18.00,4357.04,0.00,28562.82,2025-07-09,4.000,0.000,Fully Received,Direct PO line for Electronic Components - Resolver High Precision,2025-07-05 14:24:00,2025-07-05 15:24:00
829,277,,45,67.600,No,537.110503,36308.67,18.00,6535.56,0.00,42844.23,2025-07-10,67.600,0.000,Fully Received,Direct PO line for Electronic Components - Motor Connector IP67,2025-07-05 14:27:00,2025-07-05 15:27:00
830,277,,48,40.800,Set,1186.557598,48411.55,18.00,8714.08,0.00,57125.63,2025-07-11,40.800,0.000,Fully Received,Direct PO line for Electronic Components - Wiring Harness Industrial,2025-07-05 14:30:00,2025-07-05 15:30:00
831,278,,12,11.050,No,2731.053394,30178.14,18.00,5432.07,452.67,35157.54,2025-07-21,0.000,11.050,Cancelled,Direct PO line for Mechanical Components - Motor Shaft EN24,2025-07-16 14:33:00,2025-07-16 15:33:00
832,278,,15,86.400,No,523.926042,45267.21,18.00,8148.10,679.01,52736.30,2025-07-22,0.000,86.400,Cancelled,Direct PO line for Mechanical Components - Rotor Sleeve SS 0.8 mm,2025-07-16 14:36:00,2025-07-16 15:36:00
833,278,,18,4.200,No,14370.545238,60356.29,18.00,10864.13,905.35,70315.07,2025-07-23,0.000,4.200,Cancelled,Direct PO line for Mechanical Components - Housing 7.5 kW,2025-07-16 14:39:00,2025-07-16 15:39:00
834,278,,21,628.500,No,120.040350,75445.36,18.00,13580.16,1131.68,87893.84,2025-07-24,0.000,628.500,Cancelled,Direct PO line for Mechanical Components - Bearing Spacer MS,2025-07-16 14:42:00,2025-07-16 15:42:00
835,279,,56,2948.800,No,12.498915,36856.80,18.00,6634.22,0.00,43491.02,2025-08-02,0.000,2948.800,Ordered,Direct PO line for Insulation Materials - Slot Liner 0.30 mm,2025-07-27 14:45:00,2025-07-27 15:45:00
836,279,,59,3869.950,No,14.285766,55285.20,18.00,9951.34,0.00,65236.54,2025-08-03,0.000,3869.950,Ordered,Direct PO line for Insulation Materials - Slot Wedge,2025-07-27 14:48:00,2025-07-27 15:48:00
837,279,,62,819.000,m,90.004396,73713.60,18.00,13268.45,0.00,86982.05,2025-08-04,0.000,819.000,Ordered,Direct PO line for Insulation Materials - Heat Shrink Sleeve 12 mm,2025-07-27 14:51:00,2025-07-27 15:51:00
838,279,,57,4991.350,No,18.460336,92142.00,18.00,16585.56,0.00,108727.56,2025-07-30,0.000,4991.350,Ordered,Direct PO line for Insulation Materials - Slot Liner 0.35 mm,2025-07-27 14:54:00,2025-07-27 15:54:00
839,279,,60,4914.400,m,22.499267,110570.40,18.00,19902.67,0.00,130473.07,2025-07-31,0.000,4914.400,Ordered,Direct PO line for Insulation Materials - Heat Shrink Sleeve 6 mm,2025-07-27 14:57:00,2025-07-27 15:57:00
840,280,,68,34176.800,No,17.142886,585889.00,18.00,105460.02,0.00,691349.02,2025-08-14,34176.800,0.000,Fully Received,Direct PO line for Fasteners - Hex Nut M8,2025-08-07 14:00:00,2025-08-07 15:00:00
841,281,,87,29642.000,g,2.000000,59284.00,18.00,10671.12,0.00,69955.12,2025-08-26,0.000,29642.000,Ordered,Direct PO line for Consumables - Silicone Sealant,2025-08-18 14:03:00,2025-08-18 15:03:00
842,281,,82,38534.600,ml,2.307692,88926.00,18.00,16006.68,0.00,104932.68,2025-08-21,0.000,38534.600,Ordered,Direct PO line for Consumables - Thread Locker,2025-08-18 14:06:00,2025-08-18 15:06:00
843,282,,88,338.650,No,69.249461,23451.33,18.00,4221.24,0.00,27672.57,2025-09-01,338.650,0.000,Closed,Direct PO line for Packaging Materials - Corrugated Carton Box,2025-08-29 14:09:00,2025-08-29 15:09:00
844,282,,91,4690.400,No,7.499787,35177.00,18.00,6331.86,0.00,41508.86,2025-09-02,4690.400,0.000,Closed,Direct PO line for Packaging Materials - Poly Bag,2025-08-29 14:12:00,2025-08-29 15:12:00
845,282,,88,364.700,No,128.606169,46902.67,18.00,8442.48,0.00,55345.15,2025-09-03,364.700,0.000,Closed,Direct PO line for Packaging Materials - Corrugated Carton Box,2025-08-29 14:15:00,2025-08-29 15:15:00
846,283,,30,27.200,kg,1091.659559,29693.14,18.00,5344.77,0.00,35037.91,2025-09-13,0.000,27.200,Ordered,Direct PO line for Electrical Components - Copper Wire 1.20 mm,2025-09-09 14:18:00,2025-09-09 15:18:00
847,283,,33,259.700,m,171.504467,44539.71,18.00,8017.15,0.00,52556.86,2025-09-14,0.000,259.700,Ordered,Direct PO line for Electrical Components - Phase Lead Wire 4 mm²,2025-09-09 14:21:00,2025-09-09 15:21:00
848,283,,36,165.000,No,359.916909,59386.29,18.00,10689.53,0.00,70075.82,2025-09-15,0.000,165.000,Ordered,Direct PO line for Electrical Components - Terminal Block Heavy Duty,2025-09-09 14:24:00,2025-09-09 15:24:00
849,283,,29,56.550,kg,1312.694253,74232.86,18.00,13361.91,0.00,87594.77,2025-09-16,0.000,56.550,Ordered,Direct PO line for Electrical Components - Copper Wire 1.00 mm,2025-09-09 14:27:00,2025-09-09 15:27:00
850,284,,3,2.100,No,17389.190476,36517.30,18.00,6573.11,0.00,43090.41,2025-09-25,2.100,0.000,Fully Received,Direct PO line for Core Components - Stator Core 7.5 kW,2025-09-20 14:30:00,2025-09-20 15:30:00
851,284,,6,5.500,No,9959.263636,54775.95,18.00,9859.67,0.00,64635.62,2025-09-26,2.200,3.300,Partially Received,Direct PO line for Core Components - Rotor Core 7.5 kW,2025-09-20 14:33:00,2025-09-20 15:33:00
852,284,,3,7.800,No,9363.410256,73034.60,18.00,13146.23,0.00,86180.83,2025-09-27,4.290,3.510,Partially Received,Direct PO line for Core Components - Stator Core 7.5 kW,2025-09-20 14:36:00,2025-09-20 15:36:00
853,284,,6,14.400,No,6339.809028,91293.25,18.00,16432.79,0.00,107726.04,2025-09-28,10.080,4.320,Partially Received,Direct PO line for Core Components - Rotor Core 7.5 kW,2025-09-20 14:39:00,2025-09-20 15:39:00
854,284,,3,6.300,No,17389.190476,109551.90,18.00,19719.34,0.00,129271.24,2025-09-23,6.300,0.000,Fully Received,Direct PO line for Core Components - Stator Core 7.5 kW,2025-09-20 14:42:00,2025-09-20 15:42:00
855,285,,7,1618.000,No,360.008653,582494.00,18.00,104848.92,8737.41,678605.51,2025-10-07,1618.000,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2025-10-01 14:45:00,2025-10-01 15:45:00
856,286,,20,83.850,No,690.828861,57926.00,18.00,10426.68,0.00,68352.68,2025-10-19,0.000,83.850,Ordered,Direct PO line for Mechanical Components - Rear End Cover,2025-10-12 14:48:00,2025-10-12 15:48:00
857,286,,26,4634.400,No,18.748705,86889.00,18.00,15640.02,0.00,102529.02,2025-10-20,0.000,4634.400,Ordered,Direct PO line for Sealing Components - O-Ring Standard,2025-10-12 14:51:00,2025-10-12 15:51:00
858,287,,81,15131.200,g,1.500006,22696.89,18.00,4085.44,0.00,26782.33,2025-10-31,0.000,15131.200,Ordered,Direct PO line for Consumables - Epoxy Adhesive,2025-10-23 14:54:00,2025-10-23 15:54:00
859,287,,84,11915.750,ml,2.857171,34045.33,18.00,6128.16,0.00,40173.49,2025-10-26,0.000,11915.750,Ordered,Direct PO line for Consumables - Cleaning Solvent,2025-10-23 14:57:00,2025-10-23 15:57:00
860,287,,87,22697.000,g,1.999990,45393.78,18.00,8170.88,0.00,53564.66,2025-10-27,0.000,22697.000,Ordered,Direct PO line for Consumables - Silicone Sealant,2025-10-23 14:00:00,2025-10-23 15:00:00
861,288,,23,85.050,No,343.423163,29208.14,18.00,5257.47,0.00,34465.61,2025-11-06,85.050,0.000,Fully Received,Direct PO line for Bearings - Bearing 6202-2RS,2025-11-03 14:03:00,2025-11-03 15:03:00
862,288,,23,182.500,No,240.066904,43812.21,18.00,7886.20,0.00,51698.41,2025-11-07,73.000,109.500,Partially Received,Direct PO line for Bearings - Bearing 6202-2RS,2025-11-03 14:06:00,2025-11-03 15:06:00
863,288,,23,316.550,No,184.540483,58416.29,18.00,10514.93,0.00,68931.22,2025-11-08,174.103,142.447,Partially Received,Direct PO line for Bearings - Bearing 6202-2RS,2025-11-03 14:09:00,2025-11-03 15:09:00
864,288,,23,487.200,No,149.877586,73020.36,18.00,13143.66,0.00,86164.02,2025-11-09,341.040,146.160,Partially Received,Direct PO line for Bearings - Bearing 6202-2RS,2025-11-03 14:12:00,2025-11-03 15:12:00
865,289,,46,24.000,No,1507.408333,36177.80,18.00,6512.00,0.00,42689.80,2025-11-18,24.000,0.000,Fully Received,Direct PO line for Electronic Components - Motor Connector IP68,2025-11-14 14:15:00,2025-11-14 15:15:00
866,289,,49,1411.150,No,38.455657,54266.70,18.00,9768.01,0.00,64034.71,2025-11-19,1411.150,0.000,Fully Received,Direct PO line for Electronic Components - Cable Gland PG9,2025-11-14 14:18:00,2025-11-14 15:18:00
867,289,,52,28942.400,No,2.499986,72355.60,18.00,13024.01,0.00,85379.61,2025-11-20,28942.400,0.000,Fully Received,Direct PO line for Electronic Components - Cable Tie 150 mm,2025-11-14 14:21:00,2025-11-14 15:21:00
868,289,,39,703.500,No,128.563611,90444.50,18.00,16280.01,0.00,106724.51,2025-11-21,703.500,0.000,Fully Received,Direct PO line for Electronic Components - Hall Sensor,2025-11-14 14:24:00,2025-11-14 15:24:00
869,289,,42,17.000,No,6384.317647,108533.40,18.00,19536.01,0.00,128069.41,2025-11-22,17.000,0.000,Fully Received,Direct PO line for Electronic Components - Resolver High Precision,2025-11-14 14:27:00,2025-11-14 15:27:00
870,290,,27,8364.850,No,69.230052,579099.00,18.00,104237.82,0.00,683336.82,2025-11-30,8364.850,0.000,Closed,Direct PO line for Sealing Components - Oil Seal Standard,2025-11-25 14:30:00,2025-11-25 15:30:00
871,291,,60,2514.400,m,22.497614,56568.00,18.00,10182.24,0.00,66750.24,2025-12-12,0.000,2514.400,Ordered,Direct PO line for Insulation Materials - Heat Shrink Sleeve 6 mm,2025-12-06 14:33:00,2025-12-06 15:33:00
872,291,,55,3712.450,No,22.856065,84852.00,18.00,15273.36,0.00,100125.36,2025-12-13,0.000,3712.450,Ordered,Direct PO line for Insulation Materials - Slot Liner 0.25 mm,2025-12-06 14:36:00,2025-12-06 15:36:00
873,292,,67,3071.950,No,7.142838,21942.44,18.00,3949.64,329.14,25562.94,2025-12-24,3071.950,0.000,Fully Received,Direct PO line for Fasteners - Hex Nut M6,2025-12-17 14:39:00,2025-12-17 15:39:00
874,292,,70,13714.000,No,2.400005,32913.67,18.00,5924.46,493.71,38344.42,2025-12-25,5485.600,8228.400,Partially Received,Direct PO line for Fasteners - Flat Washer M6,2025-12-17 14:42:00,2025-12-17 15:42:00
875,292,,73,23771.150,No,1.846141,43884.89,18.00,7899.28,658.27,51125.90,2025-12-20,13074.133,10697.017,Partially Received,Direct PO line for Fasteners - Spring Washer M6,2025-12-17 14:45:00,2025-12-17 15:45:00
876,293,,83,14361.500,g,2.000010,28723.14,18.00,5170.17,0.00,33893.31,2026-01-05,14361.500,0.000,Fully Received,Direct PO line for Consumables - Bearing Grease,2025-12-28 14:48:00,2025-12-28 15:48:00
877,293,,86,23337.600,g,1.846150,43084.71,18.00,7755.25,0.00,50839.96,2025-12-31,23337.600,0.000,Fully Received,Direct PO line for Consumables - Flux,2025-12-28 14:51:00,2025-12-28 15:51:00
878,293,,81,38297.600,g,1.499997,57446.29,18.00,10340.33,0.00,67786.62,2026-01-01,38297.600,0.000,Fully Received,Direct PO line for Consumables - Epoxy Adhesive,2025-12-28 14:54:00,2025-12-28 15:54:00
879,293,,84,25132.800,ml,2.857137,71807.86,18.00,12925.41,0.00,84733.27,2026-01-02,25132.800,0.000,Fully Received,Direct PO line for Consumables - Cleaning Solvent,2025-12-28 14:57:00,2025-12-28 15:57:00
880,294,,88,517.400,No,69.266138,35838.30,18.00,6450.89,0.00,42289.19,2026-01-11,0.000,517.400,Cancelled,Direct PO line for Packaging Materials - Corrugated Carton Box,2026-01-08 14:00:00,2026-01-08 15:00:00
881,294,,91,7168.000,No,7.499644,53757.45,18.00,9676.34,0.00,63433.79,2026-01-12,0.000,7168.000,Cancelled,Direct PO line for Packaging Materials - Poly Bag,2026-01-08 14:03:00,2026-01-08 15:03:00
882,294,,88,557.550,No,128.556363,71676.60,18.00,12901.79,0.00,84578.39,2026-01-13,0.000,557.550,Cancelled,Direct PO line for Packaging Materials - Corrugated Carton Box,2026-01-08 14:06:00,2026-01-08 15:06:00
883,294,,91,7466.500,No,11.999699,89595.75,18.00,16127.24,0.00,105722.99,2026-01-14,0.000,7466.500,Cancelled,Direct PO line for Packaging Materials - Poly Bag,2026-01-08 14:09:00,2026-01-08 15:09:00
884,294,,88,1552.850,No,69.237145,107514.90,18.00,19352.68,0.00,126867.58,2026-01-15,0.000,1552.850,Cancelled,Direct PO line for Packaging Materials - Corrugated Carton Box,2026-01-08 14:12:00,2026-01-08 15:12:00
885,295,,34,3070.400,m,187.501303,575704.00,18.00,103626.72,0.00,679330.72,2026-01-23,0.000,3070.400,Ordered,Direct PO line for Electrical Components - Phase Lead Wire 10 mm²,2026-01-19 14:15:00,2026-01-19 15:15:00
886,296,,3,3.150,No,17526.984127,55210.00,18.00,9937.80,0.00,65147.80,2026-02-04,0.000,3.150,Ordered,Direct PO line for Core Components - Stator Core 7.5 kW,2026-01-30 14:18:00,2026-01-30 15:18:00
887,296,,6,8.500,No,9742.941176,82815.00,18.00,14906.70,0.00,97721.70,2026-02-05,0.000,8.500,Ordered,Direct PO line for Core Components - Rotor Core 7.5 kW,2026-01-30 14:21:00,2026-01-30 15:21:00
888,297,,7,59.000,No,359.118644,21188.00,18.00,3813.84,0.00,25001.84,2026-02-16,59.000,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2026-02-10 14:24:00,2026-02-10 15:24:00
889,297,,7,115.050,No,276.245111,31782.00,18.00,5720.76,0.00,37502.76,2026-02-17,115.050,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2026-02-10 14:27:00,2026-02-10 15:27:00
890,297,,7,188.000,No,225.404255,42376.00,18.00,7627.68,0.00,50003.68,2026-02-18,188.000,0.000,Fully Received,Direct PO line for Magnetic Components - NdFeB Magnet N42,2026-02-10 14:30:00,2026-02-10 15:30:00
891,298,,86,15295.800,g,1.846137,28238.14,18.00,5082.87,0.00,33321.01,2026-02-28,15295.800,0.000,Closed,Direct PO line for Consumables - Flux,2026-02-21 14:33:00,2026-02-21 15:33:00
892,298,,11,44.800,No,945.473438,42357.21,18.00,7624.30,0.00,49981.51,2026-03-01,44.800,0.000,Closed,Direct PO line for Mechanical Components - Motor Shaft EN19,2026-02-21 14:36:00,2026-02-21 15:36:00
